respond_id,collector_id,start_date,end_date,ip_address,consent,eagle_reference,age18,attempt_us,attempt_ca,find_out,find_out_other,see,first_time,date_first,location,number_of_attempts,leave_home_code,home_code,observation_duration,private_vehicle,rental_vehicle,plane,train,other_transport,carpool,number_passengers,primary_purpose,overnight,n_nights,accomodation_friend,accomodation_hotel,accomodation_campground,accomodation_airbnb,accomodation_vrbo,accomodation_none,accomodation_other,accomodation_location,eat,dine_fast_food,dine_fast_casual,dine_sit_down,dine_other,number_dine_out,list_life,list_country,list_state,list_province,list_county,list_ebird,list_idk,list_none,list_other,motivation_photography,motivation_rarity,motivation_vagrant,motivation_life_list,motivation_unlikely,motivation_other,birding_experience,birding_time,bird_organization,gas_cost,gas_cost_new,airfare_cost,airfare_cost_new,meal_cost,meal_cost_new,lodging_cost,lodging_cost_new,donation5,donation25,donation50,donation75,donation100,donation200,age,gender,gender_other,race,marital_status,marital_status_other,hourly_wage,highest_education,highest_education_other,employment_status,twitch_frequency,other_birding,other_nature,other_nature_01,other_nature_02,other_nature_03,puffin_tour,revisit,ebird,other_database,other_database_name,twitter,facebook,n_birders_visit1,n_birders_visit2,n_birders_visit3,comments
13289449420,414399709,2022-01-27T08:55:28Z,2022-01-27T09:20:48Z,96.42.173.57,"I agree, start questionnaire",I understand,Yes,Yes,No,eBird,NA,Yes,Yes,"January 12 and 13, 2022","Boothbay Harbor, Maine",One,Yes,49643,180,Private vehicle,NA,NA,NA,NA,No,N/A,Yes,Yes,3,NA,NA,NA,NA,NA,NA,Car Camped,N/A,Brought own snacks but ate main meals out,NA,NA,Sit down,NA,3,Life list,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarity of the species,NA,NA,NA,NA,Expert birder (can identify >300 bird species without a field guide),30 + years,Yes,$80-$100,90.00,N/A,,$60-$90,75.00,N/A,,Yes,Yes,Yes,Yes,Yes,Yes,35-44,Man,NA,White or Caucasian,Single,NA,$15 ,Bachelor's degree or equivalent,NA,Employed - part time,8-10 times,Yes,Yes,More birding,More birding,More birding,No,Likely,Yes,No,N/A,No,Yes,150-250,NA,NA,NA
13289479377,414399709,2022-01-27T09:06:44Z,2022-01-27T09:12:40Z,73.227.28.247,"I agree, start questionnaire",I understand,Yes,Yes,No,Local birding group,NA,Yes,Yes,22-Jan-22,"Bristol, Maine",One,Yes,6375,120,Private vehicle,NA,NA,NA,NA,No,N/A,No,Yes,1,Friend/relative's home,NA,NA,NA,NA,NA,NA,4530,Packed food for all meals,NA,NA,NA,NA,0,Life list,Country list,State list,NA,County list,NA,NA,NA,NA,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,NA,NA,Intermediate birder (can identify >100 but <300 bird species without a field guide),20,Yes,$60 ,60.00,N/A,,$20 ,20.00,$0 ,0.00,Yes,Yes,Yes,Yes,Yes,No,25-34,Woman,NA,Multiracial or Biracial,Single,NA,$27 ,Bachelor's degree or equivalent,NA,Employed - full time,"Less than once a year, on average",Yes,Yes,Photography of local lighthouses,Hiking local trails,Birding at other locations,No,Likely,Yes,No,"Haven’t, but will use iNaturalist eventually",No,Yes,150,NA,NA,NA
13289460370,414399709,2022-01-27T08:59:51Z,2022-01-27T09:09:29Z,73.189.218.194,"I agree, start questionnaire",I understand,Yes,Yes,No,Twitter post,NA,No,I did not see the eagle,NA,"Freetown, MA",One,Yes,1742,240,Private vehicle,NA,NA,NA,NA,No,NA,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Packed food for all meals,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,I only keep lists on eBird,NA,NA,NA,Wildlife photography,Rarity of the species,NA,Adding a species to your life list,Unlikely you would encounter the bird again,NA,Expert birder (can identify >300 bird species without a field guide),9,Yes,50,50.00,Na,,0,0.00,0,0.00,Yes,Yes,Yes,Yes,Yes,Yes,35-44,Man,NA,White or Caucasian,Single,NA,Na,Master's degree or equivalent,NA,Employed - full time,1-3 times,Yes,No,Birding,NA,NA,No,Somewhat unlikely,Yes,No,Na,No,No,12,NA,NA,"I did not carpool, did not go to restaurants or stores, like I normally would have on this visit due to the surging pandemic infection rates at that time in MA."
13289438069,414399709,2022-01-27T08:51:23Z,2022-01-27T09:02:10Z,73.143.82.37,"I agree, start questionnaire",I understand,Yes,Yes,No,"News outlet (video clip, article, etc.)",NA,Yes,Yes,22-Jan-22,"New Harbor, ME 04554",One,Yes,1027,3,Private vehicle,NA,NA,NA,NA,No,1,Yes,Yes,2,NA,Hotel/Motel/Inn,NA,NA,NA,NA,NA,4102,Primarily ate out (dine-in and/or take-out),NA,NA,Sit down,NA,5,NA,NA,NA,NA,NA,NA,NA,I don't keep bird lists,NA,NA,Rarity of the species,NA,NA,NA,NA,Intermediate birder (can identify >100 but <300 bird species without a field guide),40,Yes,150,150.00,0,0.00,400,400.00,300,300.00,Yes,Yes,Yes,No,No,No,45-54,Woman,NA,White or Caucasian,Single,NA,30,Bachelor's degree or equivalent,NA,Employed - full time,"Less than once a year, on average",Yes,Yes,"Spent a day in Newburyport/Plum, Island, ME",Went to Portland Audubon,Mackworth Island,No,Very likely,No,No,none,Yes,Yes,200,NA,NA,NA
13289426456,414399709,2022-01-27T08:46:04Z,2022-01-27T08:58:19Z,67.175.114.57,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,Yes,Yes,16-Jan-22,"Boothbay Harbor, Maine",One,Yes,49103,20,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,Yes,1,NA,Hotel/Motel/Inn,NA,NA,NA,NA,NA,"Brunswick, Maine",Brought own snacks but ate main meals out,NA,NA,Sit down,NA,2,Life list,Country list,NA,NA,County list,NA,NA,NA,NA,NA,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,NA,Expert birder (can identify >300 bird species without a field guide),33 years,No,$300 ,300.00,NA,,$100 ,100.00,$130 ,130.00,Yes,Yes,Yes,No,No,No,65+,Woman,NA,White or Caucasian,Married,NA,NA,Master's degree or equivalent,NA,Retired,1-3 times,Yes,No,NA,NA,NA,No,Somewhat likely,No,No,NA,No,Yes,150,NA,NA,I made a $100 donation to Maine Audobon after seeing the eagle in Boothbay Harbor.  Gasoline was $300. Tolls were $55.
13289425903,414399709,2022-01-27T08:46:48Z,2022-01-27T08:55:54Z,73.149.246.107,"I agree, start questionnaire",I understand,Yes,Yes,No,Local birding group,NA,Yes,Yes,Jan-1-2022,"Georgetown, ME",Three or more,Yes,2139,60,Private vehicle,NA,NA,NA,NA,No,N/A,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Both: made meals and ate out,Fast food,NA,NA,NA,3,Life list,NA,NA,NA,NA,I only keep lists on eBird,NA,NA,NA,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,NA,Expert birder (can identify >300 bird species without a field guide),8,Yes,50,50.00,NA,,50,50.00,NA,,Yes,Yes,No,No,No,No,35-44,Man,NA,White or Caucasian,Single,NA,$45 ,Bachelor's degree or equivalent,NA,Employed - full time,4-7 times,Yes,No,NA,NA,NA,No,Somewhat likely,Yes,No,NA,Yes,Yes,200,25,200,NA
13289372681,414399709,2022-01-27T08:26:03Z,2022-01-27T08:54:41Z,137.146.195.250,"I agree, start questionnaire",I understand,Yes,Yes,No,Friend,NA,Yes,Yes,Dec-31-2021,4548,One,Yes,4901,120,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primarily ate out (dine-in and/or take-out),NA,Fast Casual,NA,NA,1,NA,NA,NA,NA,NA,I only keep lists on eBird,NA,NA,Casual mental list mostly,NA,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",NA,Unlikely you would encounter the bird again,NA,Intermediate birder (can identify >100 but <300 bird species without a field guide),14,NA,10,10.00,NA,,30,30.00,NA,,No,No,No,No,No,No,35-44,Man,NA,Multiracial or Biracial,Married,NA,40,Doctoral degree or equivalent,NA,Employed - full time,1-3 times,No,No,NA,NA,NA,No,Likely,Yes,Yes,INATURALIST,Yes,No,100,NA,NA,"THE IDEA THAT SOMEONE WOULD CHARGE TO SEE A BIRD IS FARILY REPULSIVE. THEY DON'T OWN THE BIRD, IT'S EXPLOITATIVE, AND IT WOULD CREATE UNEQUAL ACCESS BY MAKING IT MORE ACCESSIBLE TO THE WEALTHY AND LESS TO THE POOR. BECAUSE THE BIRD WAS SO CLOSE (ONLY 75 MIN), I DIDN'T DO A WHOLE LOT ELSE IN THE AREA (E.G., SEE OTHER NATUAL AREAS, BIRD, SIGHT SEE), BUT WOULD IF I HAD TO TRAVEL FARTHER."
13289385805,414399709,2022-01-27T08:31:13Z,2022-01-27T08:41:03Z,24.60.28.212,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,Yes,Yes,NA,"Booth Bay Harbor, Maine",One,Yes,2360,200,Private vehicle,NA,NA,NA,NA,No,NA,Yes,Yes,1,NA,Hotel/Motel/Inn,NA,NA,NA,NA,NA,"Booth Bay Harbor, Maine",Brought own snacks but ate main meals out,NA,NA,NA,Take out/sub,1,NA,NA,NA,NA,NA,NA,I don't know what a bird list is,NA,NA,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,NA,Beginner birder (can identify <100 bird species without a field guide),2 years,No,$100 ,100.00,Na,,$50 ,50.00,$120 ,120.00,Yes,Yes,No,No,No,No,18-24,Man,NA,White or Caucasian,Single,NA,$20 ,Other (please specify),Associates,Employed - part time,1-3 times,Yes,Yes,NA,NA,NA,No,Very likely,No,No,NA,No,Yes,50,NA,NA,NA
13289373410,414399709,2022-01-27T08:25:50Z,2022-01-27T08:37:57Z,67.242.49.38,"I agree, start questionnaire",I understand,Yes,Yes,No,Friend,NA,Yes,Yes,01/16/2022,"Boothbay Harbor, ME",Two,Yes,4252,45,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Primarily ate out (dine-in and/or take-out),NA,Fast Casual,NA,NA,3,NA,NA,NA,NA,NA,NA,I don't know what a bird list is,I don't keep bird lists,NA,NA,Rarity of the species,NA,NA,Unlikely you would encounter the bird again,NA,I am not a birder (can identify a few species in my yard),0,No,20,20.00,NA,,40,40.00,0,0.00,Yes,Yes,Yes,Yes,Yes,No,25-34,Woman,NA,White or Caucasian,Single,NA,22,Bachelor's degree or equivalent,NA,Employed - full time,"Less than once a year, on average",No,No,NA,NA,NA,No,Likely,No,No,NA,Yes,No,50,50,NA,NA
13289298215,414399709,2022-01-27T07:56:12Z,2022-01-27T08:02:55Z,128.239.185.40,"I agree, start questionnaire",I understand,Yes,Yes,No,Twitter post,NA,Yes,Yes,12/31/2021,"Five Islands dock area, Sagadahoc County, Maine",One,Yes,23231,45,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Primarily ate out (dine-in and/or take-out),NA,Fast Casual,NA,NA,1,Life list,Country list,State list,NA,County list,I only keep lists on eBird,NA,NA,NA,NA,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,NA,Expert birder (can identify >300 bird species without a field guide),25,Yes,40,40.00,NA,,0,0.00,0,0.00,Yes,Yes,Yes,No,No,No,35-44,Man,NA,White or Caucasian,Single,NA,100,Doctoral degree or equivalent,NA,Employed - full time,>10 times,Yes,Yes,Visited Reid State Park,NA,NA,No,Likely,Yes,No,NA,No,No,100,NA,NA,NA
13289295902,414399709,2022-01-27T07:55:19Z,2022-01-27T08:01:56Z,24.91.66.87,"I agree, start questionnaire",I understand,Yes,Yes,No,eBird,NA,Yes,Yes,01/16/2022,"Boothbay, ME",Two,Yes,5354,30,Private vehicle,NA,NA,NA,NA,No,0,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,na,Packed food for all meals,NA,NA,NA,I didn't,0,Life list,Country list,State list,Province list,County list,NA,NA,NA,NA,NA,Rarity of the species,NA,Adding a species to your life list,Unlikely you would encounter the bird again,NA,Expert birder (can identify >300 bird species without a field guide),37,Yes,100,100.00,na,,0,0.00,0,0.00,Yes,Yes,Yes,Yes,Yes,Yes,35-44,Man,NA,White or Caucasian,Single,NA,28,Master's degree or equivalent,NA,Employed - full time,1-3 times,Yes,No,NA,NA,NA,No,Very likely,Yes,No,NA,Yes,No,200,150,NA,NA
13289289649,414399709,2022-01-27T07:52:35Z,2022-01-27T08:01:01Z,74.104.159.54,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,Yes,Yes,01/02/2022,"Five Islands, ME",Two,Yes,2155,180,Private vehicle,NA,NA,NA,NA,No,0,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Both: made meals and ate out,NA,Fast Casual,NA,NA,1,Life list,Country list,State list,NA,County list,NA,NA,NA,NA,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,NA,Intermediate birder (can identify >100 but <300 bird species without a field guide),11,No,150,150.00,NA,,15,15.00,0,0.00,Yes,No,No,No,No,No,25-34,Man,NA,White or Caucasian,Single,NA,16,Bachelor's degree or equivalent,NA,Employed - part time,4-7 times,Yes,Yes,"saw seals, sea ducks, and porpoises in the tidal river",walked at a state park in Freeport,NA,No,Somewhat unlikely,Yes,Yes,iNaturalist,Yes,Yes,65,100,NA,NA
13289267241,414399709,2022-01-27T07:42:25Z,2022-01-27T07:50:23Z,24.92.49.35,"I agree, start questionnaire",I understand,Yes,Yes,No,Friend,NA,Yes,Yes,12/31/2021,"Georgetown, Maine",One,Yes,4631,90,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,Yes,1,Friend/relative's home,NA,NA,NA,NA,NA,NA,"Pownal, ME",Both: made meals and ate out,NA,Fast Casual,Sit down,NA,2,Life list,Country list,State list,Province list,County list,NA,NA,NA,NA,NA,Rarity of the species,NA,Adding a species to your life list,NA,NA,Expert birder (can identify >300 bird species without a field guide),12,Yes,90,90.00,NA,,35,35.00,0,0.00,Yes,Yes,Yes,Yes,Yes,No,35-44,Woman,NA,White or Caucasian,Married,NA,25,Master's degree or equivalent,NA,Self-employed,8-10 times,Yes,Yes,Going to see another rare bird,NA,NA,No,Somewhat unlikely,Yes,No,NA,No,Yes,150,NA,NA,NA
13289259218,414399709,2022-01-27T07:39:01Z,2022-01-27T07:46:04Z,50.79.175.178,"I agree, start questionnaire",I understand,Yes,Yes,No,Friend,NA,Yes,Yes,12/20/2021,"Dighton, MA",One,Yes,1453,53,Private vehicle,NA,NA,NA,NA,No,0,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,n/a,Packed food for all meals,NA,NA,NA,n/a,0,Life list,NA,State list,NA,County list,I only keep lists on eBird,NA,NA,NA,NA,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",NA,NA,NA,Intermediate birder (can identify >100 but <300 bird species without a field guide),1.5,Yes,$30 ,30.00,na,,0,0.00,0,0.00,Yes,Yes,No,No,No,No,25-34,Man,NA,White or Caucasian,Single,NA,25,High School,NA,Employed - full time,>10 times,No,No,n/a,NA,NA,No,Very likely,Yes,No,n/a,No,No,15,200,30,NA
13289209637,414399709,2022-01-27T07:17:00Z,2022-01-27T07:38:12Z,162.217.33.200,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,Yes,Yes,01/16/2022,"Boothbay Harbor, ME",One,Yes,6340,30,Private vehicle,NA,NA,NA,NA,No,NA,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Brought own snacks but ate main meals out,Fast food,NA,NA,NA,1,Life list,Country list,State list,NA,County list,I only keep lists on eBird,NA,NA,NA,NA,Rarity of the species,NA,Adding a species to your life list,Unlikely you would encounter the bird again,NA,Expert birder (can identify >300 bird species without a field guide),10,Yes,$55 ,55.00,NA,,$10 ,10.00,NA,,Yes,Yes,No,No,No,No,25-34,Man,NA,White or Caucasian,Single,NA,$12 ,Bachelor's degree or equivalent,NA,Student,>10 times,Yes,Yes,Birded at other natural areas,NA,NA,No,Likely,Yes,No,NA,No,No,200,NA,NA,NA
13289229530,414399709,2022-01-27T07:25:57Z,2022-01-27T07:34:28Z,98.11.157.120,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,Yes,Yes,01/23/2022,4538,One,Yes,4576,20,Private vehicle,NA,NA,NA,NA,Yes,3,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,Na,Both: made meals and ate out,NA,Fast Casual,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,I don't keep bird lists,NA,NA,NA,NA,NA,NA,Awe/ beauty,Intermediate birder (can identify >100 but <300 bird species without a field guide),10,No,10,10.00,Na,,100,100.00,O,0.00,No,No,No,No,No,No,35-44,Woman,NA,White or Caucasian,Married,NA,28,Bachelor's degree or equivalent,NA,Employed - part time,"Less than once a year, on average",No,Yes,Hiking,Sledding,Ice skating,No,Very likely,No,No,Na,No,Yes,4,0,100,Na
13289232386,414399709,2022-01-27T07:27:36Z,2022-01-27T07:33:58Z,47.18.108.250,"I agree, start questionnaire",I understand,Yes,Yes,No,Twitter post,NA,Yes,Yes,01/14/2022,"Boothby, Maine",One,Yes,8854,90,NA,Rental vehicle,Plane,NA,NA,No,n/a,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,na,Primarily ate out (dine-in and/or take-out),Fast food,NA,NA,NA,2,Life list,Country list,State list,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unlikely you would encounter the bird again,NA,Expert birder (can identify >300 bird species without a field guide),4,Yes,45,45.00,300,300.00,30,30.00,0,0.00,Yes,Yes,Yes,No,No,No,35-44,Man,NA,White or Caucasian,Single,NA,63,Bachelor's degree or equivalent,NA,Employed - full time,>10 times,No,No,NA,NA,NA,No,Somewhat likely,Yes,No,NA,Yes,Yes,40,NA,NA,NA
13289181525,414399709,2022-01-27T07:03:54Z,2022-01-27T07:26:32Z,216.21.204.58,"I agree, start questionnaire",I understand,Yes,Yes,No,Other (please specify),our painting contractor,Yes,Yes,NA,4575,Three or more,Yes,4588,170,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,No,0,NA,NA,NA,NA,NA,NA,our vacation home,4558,Both: made meals and ate out,Fast food,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"lists for special trips, i.e., Africa, remote parts of the US",NA,Rarity of the species,NA,NA,NA,NA,Intermediate birder (can identify >100 but <300 bird species without a field guide),18,Yes,$40 ,40.00,NA,,$80 ,80.00,0-we stayed at our vacation home,0.00,Yes,Yes,Yes,No,No,No,65+,Woman,NA,White or Caucasian,Married,NA,recently retired; was salaried,Master's degree or equivalent,NA,Retired,"Less than once a year, on average",Yes,Yes,"Walked Reid State Park & local ""gut""",Walked / Hiked Merry Weather Preserve,Biked to Fort William Henry,No,Somewhat likely,Yes,No,n/a,No,No,10,5,50,"i was unable to enter the date of Jan 8, 2022; also, we happen to be here in Maine at that tie, but had we been at our home in Phila., we would have driven up. .Had I"
13289177656,414399709,2022-01-27T07:01:39Z,2022-01-27T07:21:22Z,24.60.175.166,"I agree, start questionnaire",I understand,Yes,Yes,No,Other (please specify),Brother is a birder,Yes,Yes,NA,"Boothbay Harbor, ME",Two,Yes,1985,120,Private vehicle,NA,NA,NA,NA,No,NA,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Packed food for all meals,Fast food,NA,NA,NA,1,Life list,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Adding a species to your life list,Unlikely you would encounter the bird again,NA,Beginner birder (can identify <100 bird species without a field guide),10,Yes,40,40.00,NA,,15,15.00,NA,,Yes,Yes,No,No,No,No,65+,Woman,NA,White or Caucasian,Married,NA,Retired,Bachelor's degree or equivalent,NA,Retired,4-7 times,No,No,NA,NA,NA,No,Very likely,No,No,NA,No,No,50,200,NA,Was very fortunate to quickly see the Eagle as it tested for 3.5 hours in on location. My brother called me from Olympia WA to tell me to go see it. I went alone on the first try and with ma husband the second time. The ebird rare bird alert directed me to the bird.
13289192822,414399709,2022-01-27T07:07:27Z,2022-01-27T07:18:31Z,206.217.128.12,"I agree, start questionnaire",I understand,Yes,Yes,No,Friend,NA,Yes,Yes,NA,"Boothbay Harbor, ME",Three or more,Yes,4612,360,Private vehicle,NA,NA,NA,NA,Yes,2,No,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,NA,Packed food for all meals,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,I only keep lists on eBird,NA,NA,NA,NA,Rarity of the species,NA,NA,Unlikely you would encounter the bird again,NA,Expert birder (can identify >300 bird species without a field guide),4,No,$50 ,50.00,NA,,NA,,NA,,Yes,Yes,Yes,Yes,Yes,Yes,35-44,Non-binary / non-conforming,NA,White or Caucasian,Married,NA,Can't calculate - salaried and variable,Master's degree or equivalent,NA,Employed - full time,1-3 times,Yes,Yes,Walking,Photography,NA,No,Somewhat likely,Yes,No,NA,No,Yes,250,100,150,You might check with the few open inns in Boothbay as to how much visitation above normal they had; several were reported almost all eagle-related visitors
13289179255,414399709,2022-01-27T07:02:21Z,2022-01-27T07:17:54Z,108.20.177.127,"I agree, start questionnaire",I understand,Yes,Yes,No,Friend,NA,Yes,Yes,01/15/2022,4575,One,Yes,2481,160,Private vehicle,NA,NA,NA,NA,No,0,No,Yes,3,Friend/relative's home,NA,NA,NA,NA,NA,NA,4575,Both: made meals and ate out,NA,Fast Casual,NA,NA,4,NA,NA,NA,NA,NA,NA,I don't know what a bird list is,NA,NA,NA,NA,NA,NA,Unlikely you would encounter the bird again,NA,I am not a birder (can identify a few species in my yard),0,No,100,100.00,Na,,100,100.00,0,0.00,Yes,Yes,Yes,Yes,Yes,No,45-54,Woman,NA,White or Caucasian,Single,NA,500,Master's degree or equivalent,NA,Self-employed,"Less than once a year, on average",No,No,NA,NA,NA,No,Very likely,No,No,NA,No,No,0,100,0,NA
13289188067,414399709,2022-01-27T07:06:52Z,2022-01-27T07:14:29Z,71.234.235.13,"I agree, start questionnaire",I understand,Yes,Yes,No,eBird,NA,No,Yes,NA,"Boothbay Harbor, Maine",One,Yes,6511,0,Private vehicle,NA,NA,NA,NA,No,0,Yes,Yes,1,NA,Hotel/Motel/Inn,NA,NA,NA,NA,NA,4072,Packed food for all meals,NA,NA,NA,NA,NA,Life list,Country list,State list,NA,County list,I only keep lists on eBird,NA,NA,NA,NA,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,NA,Expert birder (can identify >300 bird species without a field guide),5,No,40,40.00,NA,,50,50.00,110,110.00,Yes,Yes,Yes,Yes,Yes,No,18-24,Man,NA,White or Caucasian,Single,NA,15,Master's degree or equivalent,NA,Employed - full time,8-10 times,Yes,No,NA,NA,NA,No,Neither likely nor unlikely,Yes,No,NA,No,No,150,NA,NA,I wish I had seen the eagle
13289180335,414399709,2022-01-27T07:02:47Z,2022-01-27T07:12:12Z,73.68.41.74,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,No,I did not see the eagle,NA,"Boothbay harbor, me",One,Yes,1930,180,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,No,0,NA,NA,NA,NA,NA,I did not use accommodations,NA,Na,Primarily ate out (dine-in and/or take-out),NA,Fast Casual,NA,NA,1,NA,NA,NA,NA,NA,I only keep lists on eBird,NA,NA,NA,NA,Rarity of the species,NA,NA,NA,NA,Intermediate birder (can identify >100 but <300 bird species without a field guide),6,Yes,50,50.00,Na,,30,30.00,0,0.00,Yes,Yes,Yes,No,No,No,55-64,Man,NA,White or Caucasian,Married,NA,Retired,Master's degree or equivalent,NA,Retired,8-10 times,Yes,Yes,Photography,NA,NA,No,Somewhat likely,Yes,No,NA,No,No,100,NA,NA,NA
13289165345,414399709,2022-01-27T06:56:01Z,2022-01-27T07:07:43Z,174.244.145.179,"I agree, start questionnaire",I understand,Yes,Yes,No,Facebook page,NA,Yes,Yes,01/08/2022,"boothbay harbor, maine",One,Yes,11215,60,Private vehicle,NA,NA,NA,NA,Yes,2,Yes,Yes,1,NA,Hotel/Motel/Inn,NA,NA,NA,NA,NA,"Freeport, Maine",Both: made meals and ate out,NA,NA,Sit down,NA,1,NA,NA,NA,NA,NA,I only keep lists on eBird,NA,NA,house list,NA,Rarity of the species,NA,NA,Unlikely you would encounter the bird again,NA,Expert birder (can identify >300 bird species without a field guide),5,Yes,0,0.00,NA,,65,65.00,100,100.00,Yes,Yes,Yes,Yes,Yes,No,25-34,Non-binary / non-conforming,NA,White or Caucasian,Married,NA,85,Master's degree or equivalent,NA,Employed - full time,>10 times,Yes,Yes,Pemaquid Point,NA,NA,No,Likely,Yes,No,NA,Yes,No,60,NA,NA,"I also spent $150 at a marijuana dispensary in portland, maine during my visit"
