respondent_ID,IP_Address,bad_response,first_date,date_text,location_attempt,how_many_trips,leave_home,home_zip,minutes_observed,travel_mode_1,travel_mode_2,travel_mode_3,travel_mode_4,travel_mode_5,carpool,carpool_count,primary_purpose,overnight,overnight_count,accomodation_1,accomodation_2,accomodation_3,accomodation_4,accomodation_5,accomodation_6,accomodation_7,accomodation_location,food,dining_type_1,dining_type_2,dining_type_3,dining_type_4,dine_out_count,bird_list_1,bird_list_2,bird_list_3,bird_list_4,bird_list_5,bird_list_6,bird_list_7,bird_list_8,bird_list_9,motivation_1,motivation_2,motivation_3,motivation_4,motivation_5,motivation_6,birding_experience,years_birding,bird_org,gas_expense,airfare_expense,meal_expense,accomodation_expense,donation_5,donation_25,donation_50,donation_75,donation_100,donation_200,age,gender_1,gender_2,race,marital_status_1,marital_status_2,hourly_wage,education_1,education_2,employment_status,vagrant_travel_freq,other_birding,other_natural,natural_activities_1,natural_activities_2,natural_activities_3,puffin,revist,ebird,other_database,which_other_database,twitter,facebook,how_many_other_birders_1,how_many_other_birders_2,how_many_other_birders_3
13290366759,140.232.144.119,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13290323765,68.83.172.132,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13290308155,174.113.135.77,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13290299601,100.36.210.215,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13290290922,67.0.242.184,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13290252655,74.111.40.111,,22-Jan-22,Jan-22-2022,4558,One,Yes,13027,220,Private vehicle,,,,,No,NA,Yes,Yes,3,,Hotel/Motel/Inn,,,,,,"Boothbay Harbor, Maine, USA",Brought own snacks but ate main meals out,,,Sit down,,7,Life list,Country list,State list,,County list,,,,,,Rarity of the species,,Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),30,Yes,200,NA,200,390,Yes,Yes,Yes,No,No,No,65+,Prefer not to say,,I would rather not say,Married,,NA,High School,,Retired,4-7 times,Yes,No,,,,No,Very unlikely,Yes,No,,No,Yes,350,,
13290218725,100.0.60.77,,20-Dec-21,Dec-20-2021,02726; 04538,Two,Yes,2359,30,Private vehicle,,,,,Yes,4,Yes,No,0,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),,,Sit down,,1,Life list,,State list,,County list,,,,,,,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,,,Intermediate birder (can identify >100 but <300 bird species without a field guide),6,Yes,20,NA,15,0,Yes,Yes,No,No,No,No,35-44,Man,,White or Caucasian,Married,,34,Master's degree or equivalent,,Employed - full time,>10 times,No,No,NA,NA,NA,No,Somewhat unlikely,Yes,Yes,iNaturalist,No,No,100,50,NA
13290221404,173.21.106.78,,,Jan-00-1900,,,,65201,0,,,,,,NA,0,No,No,0,,,,,,I did not use accommodations,,NA,,,,,,,Life list,Country list,State list,,County list,I only keep lists on eBird,,,,,,,,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),14,Yes,,,,,Yes,Yes,Yes,Yes,No,No,45-54,Man,,White or Caucasian,Married,,24,Doctoral degree or equivalent,,Employed - full time,>10 times,,,,,,,,,,,,,,,
13290215471,167.73.235.79,,8-Jan-22,Jan-08-2022,"Damariscotta, Maine",One,Yes,49085,15,,Rental vehicle,Plane,,,Yes,2,Yes,Yes,3,,Hotel/Motel/Inn,,,,,,"Damariscotta, Maine, USA",Both: made meals and ate out,,,Sit down,,2,Life list,Country list,State list,,County list,,,,,,Rarity of the species,,,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),25,No,50,250,150,500,Yes,Yes,No,No,No,No,45-54,Man,,White or Caucasian,Married,,175,Doctoral degree or equivalent,,Employed - full time,1-3 times,Yes,No,i said no,,,No,Somewhat likely,Yes,No,na,No,No,20,1,30
13289104867,98.11.145.169,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13290145357,32.210.118.246,,20-Dec-21,Dec-20-2021,"Dighton, Massachusetts ",One,Yes,6238,100,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),Fast food,,,,1,Life list,Country list,State list,,County list,,,,"Town List, Hotspot List, County List etc.",,Rarity of the species,,,,,Expert birder (can identify >300 bird species without a field guide),6,No,30,NA,10,NA,Yes,Yes,Yes,No,No,No,18-24,Man,,White or Caucasian,Single,,NA,Bachelor's degree or equivalent,,Student,4-7 times,No,No,NA,NA,NA,No,Unlikely,Yes,No,NA,No,No,200,NA,NA
13290157745,72.224.91.61,,Jan-13-2022,Jan-13-2022,"Boothbay Harbor, Maine",One,Yes,4038,45,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,Did not eat out,0,Life list,Country list,,,,,,,,,,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,,,Expert birder (can identify >300 bird species without a field guide),20,Yes,10,NA,0,0,Yes,Yes,Yes,Yes,Yes,Yes,35-44,Man,,White or Caucasian,Married,,30,Doctoral degree or equivalent,,Employed - full time,1-3 times,Yes,No,,,,No,Likely,Yes,No,NA,No,No,45,,
13290091455,209.161.169.47,,,Jan-00-1900,Alaska,Two,Yes,99686,0,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,n/a,0,Life list,Country list,State list,,,,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,,,Intermediate birder (can identify >100 but <300 bird species without a field guide),22,No,200,n/a,100,0,Yes,Yes,Yes,Yes,Yes,Yes,45-54,Woman,,White or Caucasian,Married,,36,High School,,Employed - full time,1-3 times,Yes,No,n/a,n/a,n/a,No,Likely,No,No,n/a,No,No,10,5,0
13290080702,166.182.253.87,,2-Jan-22,Jan-02-2022,"Georgetown, Maine",One,Yes,4102,45,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Brought own snacks but ate main meals out,Fast food,,,,1,,,,,,,,I don't keep bird lists,,,Rarity of the species,,,,,Beginner birder (can identify <100 bird species without a field guide),5,No,30,NA,20,0,Yes,No,No,No,No,No,45-54,Man,,White or Caucasian,Single,,200,Doctoral degree or equivalent,,Self-employed,"Less than once a, on average",Yes,Yes,Hiking,,,No,Neither likely nor unlikely,No,No,NA,Yes,No,80,,
13290083230,67.241.213.11,,1-Jan-22,Jan-01-2022,"Georgetown, Maine",One,Yes,4401,30,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Primarily ate out (dine-in and/or take-out),,,Sit down,,1,Life list,Country list,State list,,,I only keep lists on eBird,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,,,Expert birder (can identify >300 bird species without a field guide),17,Yes,40,NA,30,NA,Yes,Yes,No,No,No,No,35-44,Woman,,White or Caucasian,Single,,25,Doctoral degree or equivalent,,Employed - full time,"Less than once a, on average",Yes,No,,,,No,Very likely,Yes,No,,Yes,Yes,50,,
13290096722,73.145.172.169,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13290091749,73.26.153.91,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13290060803,139.140.35.226,,Jan-14-2022,Jan-14-2022,"Boothbay Harbor, Maine",Three or more,Yes,4011,30,Private vehicle,,,,,No,2,Yes,No,NA,,,,,,,,NA,Both: made meals and ate out,,,,Bakery,1,Life list,,,,,,,,,,,,,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),40,Yes,20,na,10,na,Yes,No,No,No,No,No,55-64,Woman,,White or Caucasian,Married,,47,Bachelor's degree or equivalent,,Employed - full time,1-3 times,Yes,No,,,,No,Likely,No,No,na,No,No,15,100,100
13290088474,24.71.102.95,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13290059070,108.46.135.119,,23-Jan-22,Jan-23-2022,"Boothbay Harbor, Maine",One,Yes,10538,15,Private vehicle,,,,,No,NA,Yes,Yes,2,,Hotel/Motel/Inn,,,,,,4556,Packed food for all meals,,,,,,Life list,,,,,,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),2,No,60,NA ,0,300,Yes,Yes,Yes,Yes,Yes,No,25-34,Woman,,White or Caucasian,Single,,0,Bachelor's degree or equivalent,,Unemployed,"Less than once a, on average",Yes,No,,,,No,Very likely,No,No,,Yes,No,30,,
13290035308,107.116.13.15,,13-Jan-22,Jan-13-2022,"Boothbay Harbor, Maine",,,43456,6,Private vehicle,,,,,No,NA,Yes,Yes,2,,Hotel/Motel/Inn,,,,,,"Boothbay Harbor, Maine, USA",Primarily ate out (dine-in and/or take-out),,,Sit down,,3,Life list,,,,,,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),20,Yes,40,NA,175,,Yes,Yes,Yes,Yes,Yes,No,55-64,Woman,,White or Caucasian,Married,,NA,High School,,Retired,"Less than once a, on average",Yes,No,Bird Feeder,,,No,Somewhat likely,No,No,,No,No,75,56,50
13290030842,107.0.125.5,,31-Dec-21,Dec-31-2021,"Five Islands, Maine",One,Yes,10025,90,Private vehicle,,,,,Yes,2,Yes,No,0,Friend/relative's home,,,,,,,"Cambridge, Massachusetts, USA",Brought own snacks but ate main meals out,,Fast Casual,,,2,Life list,Country list,State list,,County list,I only keep lists on eBird,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,Fucking epic,Expert birder (can identify >300 bird species without a field guide),20,Yes,100,NA,15,0,Yes,Yes,Yes,Yes,Yes,No,25-34,Man,,White or Caucasian,Married,,13,Master's degree or equivalent,,Student,>10 times,Yes,Yes,Hiking ,,,No,Likely,Yes,No,,No,No,150,,
13290035364,98.229.1.124,,31-Dec-21,Dec-31-2021,"Georgetown, Maine",One,Yes,5408,45,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Brought own snacks but ate main meals out,Fast food,,,,2,,,,,,I only keep lists on eBird,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),4,No,40,NA,25,NA,Yes,Yes,No,No,No,No,25-34,Man,,White or Caucasian,Single,,34,Bachelor's degree or equivalent,,Employed - full time,1-3 times,Yes,No,,,,No,Likely,Yes,No,,No,Yes,150,,
13290041469,174.198.196.5,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13289994322,67.85.197.32,,1/16/2022,Jan-16-2022,"Boothbay Harbor, Maine",One,Yes,6880,45,Private vehicle,,,,,Yes,2,Yes,Yes,2,,Hotel/Motel/Inn,,,,,,"Newcastle, Maine, USA",Primarily ate out (dine-in and/or take-out),,,Sit down,,5,Life list,Country list,State list,,County list,I only keep lists on eBird,,,,,,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,,,Expert birder (can identify >300 bird species without a field guide),28,Yes,150,NA,350,350,Yes,Yes,Yes,Yes,Yes,No,35-44,Woman,,White or Caucasian,Married,,90,Bachelor's degree or equivalent,,Employed - full time,8-10 times,Yes,No,,,,No,Very likely,Yes,No,,No,No,80,,
13290014412,140.180.240.6,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13289971893,5.181.234.93,,15-Jan-22,Jan-15-2022,4538,One,Yes,3801,1,Private vehicle,,,,,Yes,3,Yes,No,0,,,,,,I did not use accommodations,,NA,Brought own snacks but ate main meals out,,Fast Casual,,,1,,,,,,I only keep lists on eBird,,,,,,,,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),3,No,10,NA,5,0,Yes,No,No,No,No,No,25-34,Man,,White or Caucasian,Single,,19.5,Bachelor's degree or equivalent,,Employed - part time,"Less than once a, on average",Yes,No,,,,No,Very likely,Yes,No,,No,No,100,,
13289973405,73.61.19.8,,15-Jan-22,Jan-15-2022,"Boothbay Harbor, Maine",One,Yes,3104,30,Private vehicle,,,,,No,NA,Yes,Yes,1,,Hotel/Motel/Inn,,,,,,4553,Primarily ate out (dine-in and/or take-out),,,Sit down,,2,,,,,,,,,"I don't keep formal lists, sometimes I list specific trips",Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),3,Yes,50,NA,200,200,Yes,Yes,Yes,Yes,Yes,No,25-34,Man,,White or Caucasian,Married,,57,Bachelor's degree or equivalent,,Employed - full time,1-3 times,Yes,Yes,Went winter camping after,Went hiking,,No,Neither likely nor unlikely,No,No,NA,No,No,30,,
13289967264,71.7.224.47,,3-Nov-21,Nov-03-2021,"Windsor, Nova Scotia",One,Yes,B4A2C,90,Private vehicle,,,,,No,NA,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,Fast food,,,,1,Life list,Country list,,Province list,County list,,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),4,Yes,60 CAD,NA,20,NA,Yes,Yes,Yes,Yes,No,No,18-24,Man,,White or Caucasian,Single,,15.77,Master's degree or equivalent,,Student,>10 times,Yes,Yes,Additional birding in Hants County NS ,,,No,Somewhat likely,Yes,Yes,iNaturalist,Yes,Yes,25,,
13289981121,73.140.122.151,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13289944117,24.91.9.190,,1-Jan-22,Jan-01-2022,4548,One,Yes,2445,30,Private vehicle,,,,,No,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,NA,0,Life list,Country list,State list,,County list,,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),4,Yes,40,NA,15,NA,Yes,Yes,Yes,Yes,Yes,No,35-44,Woman,,White or Caucasian,Other (please specify),Engaged ,0,Master's degree or equivalent,,Unemployed,>10 times,Yes,Yes,Birding in Reid State Park,,,No,Very likely,Yes,No,NA ,No,No,250,,
13289935394,207.174.205.2,,23-Jan-22,Jan-23-2022,"Boothbay Harbor, Maine",One,Yes,16803,120,Private vehicle,,,,,Yes,2,Yes,Yes,3,,Hotel/Motel/Inn,,,,,,"Newburgh New York, USA; Boothbay Harbor, Maine, USA",Both: made meals and ate out,,Fast Casual,,,5,Life list,,,,,,,,,Wildlife photography,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),2.5,No,80,NA,50,175,Yes,Yes,No,No,No,No,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13289953754,24.181.244.15,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13289945007,128.193.154.250,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13289915226,174.196.202.225,,1-Jan-22,Jan-01-2022,"Georgetown, Maine",One,Yes,37033,120,Private vehicle,,,,,Yes,2,Yes,Yes,4,,Hotel/Motel/Inn,,,,,,"Georgetown, Maine, USA",Brought own snacks but ate main meals out,Fast food,,,,6,Life list,Country list,State list,,County list,I only keep lists on eBird,,,,Wildlife photography,Rarity of the species,,Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),20,Yes,250,NA,200,250,Yes,Yes,Yes,Yes,Yes,Yes,35-44,Man,,White or Caucasian,Single,,40,High School,,Self-employed,>10 times,Yes,No,,,,Yes,Likely,Yes,No,,No,Yes,100,,
13289938019,131.215.220.161,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13289921217,174.242.141.175,,24-Jan-22,Jan-24-2022,"Boothbay Harbor, Maine",Two,Yes,6360,60,Private vehicle,,,,,Yes,2,Yes,Yes,1,Friend/relative's home,,,,,,,"Wiscasset, Maine, USA",Both: made meals and ate out,Fast food,,,,2,Life list,Country list,State list,,,,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,,,Expert birder (can identify >300 bird species without a field guide),10,Yes,85,NA,50,NA,Yes,No,No,No,No,No,25-34,Woman,,White or Caucasian,Married,,32,Master's degree or equivalent,,Employed - full time,4-7 times,No,No,,,,No,Somewhat unlikely,Yes,No,,Yes,Yes,55,45,
13289895792,67.187.47.211,,1-Jan-22,Jan-01-2022,"Bristol, Massachusetts; Five Islands, Maine",Two,Yes,31522,20,,Rental vehicle,Plane,,,No,NA,Yes,Yes,4,,Hotel/Motel/Inn,,,,,,02741; 04101,Primarily ate out (dine-in and/or take-out),Fast food,Fast Casual,Sit down,,10,Life list,Country list,State list,,County list,,,,"ABA Area list, AOU area list, Continental US list",,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,,,Expert birder (can identify >300 bird species without a field guide),32,Yes,150,1100,350,450,Yes,Yes,Yes,Yes,Yes,Yes,55-64,Woman,,White or Caucasian,Single,,NA,Bachelor's degree or equivalent,,Retired,>10 times,Yes,No,,,,No,Likely,Yes,No,,No,Yes,75,300,
13289885682,174.192.6.227,,23-Jan-22,Jan-23-2022,"Lincoln County, Maine",One,Yes,19320,15,Private vehicle,,,,,Yes,2,Yes,Yes,2,,Hotel/Motel/Inn,,,,,,"Boothbay Harbor, Maine, USA",Brought own snacks but ate main meals out,,,Sit down,,2,Life list,Country list,State list,,County list,,,,,,Rarity of the species,,,,,Expert birder (can identify >300 bird species without a field guide),45,No,125,NA,80,300,Yes,Yes,Yes,Yes,Yes,No,65+,Man,,White or Caucasian,Married,,NA,Bachelor's degree or equivalent,,Retired,4-7 times,Yes,Yes,Birding,,,No,Somewhat likely,Yes,No,No,No,No,200,,
13289857934,192.180.4.45,,,Jan-00-1900,"Boothbay Harbor, Maine",,,44883,1770,Private vehicle,,,,,No,NA,Yes,Yes,9,,Hotel/Motel/Inn,,,,,,"Brunswick, Maine, USA",Primarily ate out (dine-in and/or take-out),,,Sit down,,21,Life list,Country list,State list,Province list,County list,,,,,,Rarity of the species,,Adding a species to your life list,,,Expert birder (can identify >300 bird species without a field guide),52,Yes,946,Na,415,950,Yes,Yes,Yes,Yes,No,No,65+,Man,,White or Caucasian,Married,,NA,Master's degree or equivalent,,Retired,8-10 times,Yes,Yes,Birding,Sight seeing,,No,Very likely,No,No,,No,No,45,120,
13289838670,174.242.76.171,,31-Dec-21,Dec-31-2021,"Five Islands, Maine",One,Yes,4005,120,Private vehicle,,,,,Yes,4,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,,0,Life list,Country list,State list,,County list,,,,Paper journal and ebird,,,,,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),9,Yes,20,NA,0,0,Yes,Yes,No,No,No,No,35-44,Woman,,White or Caucasian,Married,,NA,Master's degree or equivalent,,Self-employed,4-7 times,No,No,,,,No,Likely,Yes,No,,Yes,Yes,150,,
13289125552,216.21.204.58,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,
13289770603,107.77.222.13,,31-Dec-21,Dec-31-2021,"Five Islands, Maine",One,Yes,7070,120,Private vehicle,,,,,No,1,Yes,Yes,1,,Hotel/Motel/Inn,,,,,,"Portland, Maine, USA",Primarily ate out (dine-in and/or take-out),Fast food,,,,2,Life list,Country list,State list,,County list,I only keep lists on eBird,,,,,Rarity of the species,"The species occurring outside of its usual area (i.e., ""vagrant birds"")",Adding a species to your life list,Unlikely you would encounter the bird again,,Expert birder (can identify >300 bird species without a field guide),7,No,30,Na,20,100,Yes,Yes,Yes,Yes,Yes,No,25-34,Man,,White or Caucasian,Single,,48,Bachelor's degree or equivalent,,Employed - full time,4-7 times,Yes,No,,,,No,Neither likely nor unlikely,Yes,No,,No,No,100,,
13289808951,37.228.249.150,,,Jan-00-1900,,,,,,,,,,,NA,NA,,,NA,,,,,,,,NA,,,,,,,,,,,,I only keep lists on eBird,,,,,Rarity of the species,,,Unlikely you would encounter the bird again,,Intermediate birder (can identify >100 but <300 bird species without a field guide),15,Yes,,,,,Yes,No,No,No,No,No,25-34,Woman,,White or Caucasian,Married,,19,Master's degree or equivalent,,Employed - full time,1-3 times,,,,,,,,,,,,,,,
13289753710,68.163.96.90,,13-Jan-22,Jan-13-2022,"Boothbay Harbor, Maine",One,Yes,1940,120,Private vehicle,,,,,Yes,2,Yes,No,0,,,,,,I did not use accommodations,,NA,Packed food for all meals,,,,Did not eat out,0,,,,,,I only keep lists on eBird,,,,Wildlife photography,,,,Unlikely you would encounter the bird again,,Beginner birder (can identify <100 bird species without a field guide),10,No,30,NA,0,0,Yes,Yes,Yes,No,No,No,65+,Man,,White or Caucasian,Married,,0,Bachelor's degree or equivalent,,Retired,1-3 times,No,No, NA,NA,NA,Yes,Very likely,Yes,No,NA,No,Yes,60,,
