S/Transect,Quadra,SpCode,DKH,code,Base stems,Basal area (sq cm),Hmin,Hmax,CanDepth,Crwn D1,Crwn D2,CrwnDiam,slope,Soiltex,Elev (m),Trcov (%),Shcov (%),Hcov (%),Bare (%),CanArea =  ?r² ,CanArea     = ?D1D2/4 ,Diff,CanVol 
M2,M212,ACACBR,1.2,,b,1.13,0.65,1.4,0.75,1.5,0.9,1.2,2,5,1670,25,35,80,20,1.13,1.06,0.07,0.53
M2,M212,ACACBR,2.7,M,M,5.72,0.65,1.4,0.75,1.5,0.9,1.2,2,5,1670,25,35,80,20,1.13,1.06,0.07,0.53
M2,M212,ACACBR,1.4,,b,1.54,0.65,1.4,0.75,1.5,0.9,1.2,2,5,1670,25,35,80,20,1.13,1.06,0.07,0.53
M2,M212,ACACBR,1,,b,0.79,0.65,1.4,0.75,1.5,0.9,1.2,2,5,1670,25,35,80,20,1.13,1.06,0.07,0.53
M2,M213,ACACBR,2.1,M,M,3.46,0.6,1.15,0.55,1.5,1.1,1.3,2,5,1670,30,20,7,93,1.33,1.3,0.03,0.47
M2,M213,ACACBR,1,,b,0.79,0.6,1.15,0.55,1.5,1.1,1.3,2,5,1670,30,20,7,93,1.33,1.3,0.03,0.47
M2,M213,ACACBR,1.4,,b,1.54,0.6,1.15,0.55,1.5,1.1,1.3,2,5,1670,30,20,7,93,1.33,1.3,0.03,0.47
M2,M213,ACACBR,1.1,,b,0.95,0.6,1.15,0.55,1.5,1.1,1.3,2,6,1670,30,20,7,93,1.33,1.3,0.03,0.47
M2,M213,ACACBR,1.6,,b,2.01,0.6,1.15,0.55,1.5,1.1,1.3,2,6,1670,30,20,7,93,1.33,1.3,0.03,0.47
M2,M213,ACACBR,1,,b,0.79,0.6,1.15,0.55,1.5,1.1,1.3,2,6,1670,30,20,7,93,1.33,1.3,0.03,0.47
M2,M213,ACACBR,1,,b,0.79,0.6,1.15,0.55,1.5,1.1,1.3,2,6,1670,30,20,7,93,1.33,1.3,0.03,0.47
M2,M213,ACACBR,1.6,,b,2.01,0.6,1.15,0.55,1.5,1.1,1.3,2,6,1670,30,20,7,93,1.33,1.3,0.03,0.47
M2,M213,ACACBR,1,,b,0.79,0.6,1.15,0.55,1.5,1.1,1.3,2,6,1670,30,20,7,93,1.33,1.3,0.03,0.47
M2,M213,ACACBR,1.4,,b,1.54,0.6,1.15,0.55,1.5,1.1,1.3,2,6,1670,30,20,7,93,1.33,1.3,0.03,0.47
M2,M213,ACACBR,3.3,M,M,8.55,0.85,1.85,1,2.26,1.76,2.01,2,6,1670,30,20,7,93,3.17,3.12,0.05,2.08
M2,M213,ACACBR,2,,b,3.14,0.85,1.85,1,2.26,1.76,2.01,2,6,1670,30,20,7,93,3.17,3.12,0.05,2.08
M2,M213,ACACBR,2.1,,b,3.46,0.85,1.85,1,2.26,1.76,2.01,2,6,1670,30,20,7,93,3.17,3.12,0.05,2.08
M2,M213,ACACBR,1.9,,b,2.83,0.85,1.85,1,2.26,1.76,2.01,2,6,1670,30,20,7,93,3.17,3.12,0.05,2.08
M2,M213,ACACBR,2.6,,b,5.31,0.85,1.85,1,2.26,1.76,2.01,2,6,1670,30,20,7,93,3.17,3.12,0.05,2.08
M2,M213,ACACBR,2.2,M,M,3.80,0.4,1.35,0.95,1.66,0.8,1.23,2,6,1670,30,20,7,93,1.19,1.04,0.15,0.66
M2,M213,ACACBR,1.7,,b,2.27,0.4,1.35,0.95,1.66,0.8,1.23,2,6,1670,30,20,7,93,1.19,1.04,0.15,0.66
M2,M213,ACACBR,1.5,,b,1.77,0.4,1.35,0.95,1.66,0.8,1.23,2,6,1670,30,20,7,93,1.19,1.04,0.15,0.66
M2,M213,ACACBR,1.4,,b,1.54,0.4,1.35,0.95,1.66,0.8,1.23,2,6,1670,30,20,7,93,1.19,1.04,0.15,0.66
M2,M213,ACACBR,1.1,,b,0.95,0.4,1.35,0.95,1.66,0.8,1.23,2,6,1670,30,20,7,93,1.19,1.04,0.15,0.66
M2,M213,ACACBR,1.1,,b,0.95,0.4,1.35,0.95,1.66,0.8,1.23,2,6,1670,30,20,7,93,1.19,1.04,0.15,0.66
M2,M213,ACACME,9.2,M,M,66.44,1,3.91,2.91,3.53,2.93,3.23,2,6,1670,30,20,7,93,8.19,8.12,0.07,15.75
M2,M213,ACACME,6.5,,b,33.17,1,3.91,2.91,3.53,2.93,3.23,2,6,1670,30,20,7,93,8.19,8.12,0.07,15.75
M2,M213,ACACME,3.5,,b,9.62,1,3.91,2.91,3.53,2.93,3.23,2,6,1670,30,20,7,93,8.19,8.12,0.07,15.75
M2,M213,ACACBR,1.9,M,M,2.83,0.5,1.1,0.6,0.8,0.5,0.65,2,6,1670,30,20,7,93,0.33,0.31,0.02,0.13
M2,M213,ACACBR,1.1,,b,0.95,0.5,1.1,0.6,0.8,0.5,0.65,2,6,1670,30,20,7,93,0.33,0.31,0.02,0.13
M2,M213,ACACBR,1.6,,b,2.01,0.5,1.1,0.6,0.8,0.5,0.65,2,6,1670,30,20,7,93,0.33,0.31,0.02,0.13
M2,M213,ACACBR,1.5,,b,1.77,0.5,1.1,0.6,0.8,0.5,0.65,2,6,1670,30,20,7,93,0.33,0.31,0.02,0.13
M2,M213,ACACBR,3.6,M,M,10.17,0.95,1.7,0.75,2.35,1.83,2.09,2,6,1670,30,20,7,93,3.43,3.38,0.05,1.69
M2,M213,ACACBR,2,,b,3.14,0.95,1.7,0.75,2.35,1.83,2.09,2,6,1670,30,20,7,93,3.43,3.38,0.05,1.69
M2,M213,ACACBR,2.3,M,M,4.15,0.7,1.62,0.92,1.1,0.7,0.9,2,6,1670,30,20,7,93,0.64,0.6,0.03,0.37
M2,M213,ACACBR,1.4,,b,1.54,0.7,1.62,0.92,1.1,0.7,0.9,2,6,1670,30,20,7,93,0.64,0.6,0.03,0.37
M2,M213,ACACBR,1.3,,b,1.33,0.7,1.62,0.92,1.1,0.7,0.9,2,6,1670,30,20,7,93,0.64,0.6,0.03,0.37
M2,M213,ACACBR,4.2,M,M,13.85,0.5,2.13,1.63,2.33,2.28,2.31,2,6,1670,30,20,7,93,4.17,4.17,0,4.53
M2,M213,ACACBR,4,,b,12.56,0.5,2.13,1.63,2.33,2.28,2.31,2,6,1670,30,20,7,93,4.17,4.17,0,4.53
M2,M213,ACACBR,3.7,,b,10.75,0.5,2.13,1.63,2.33,2.28,2.31,2,6,1670,30,20,7,93,4.17,4.17,0,4.53
M2,M213,ACACBR,1.9,,b,2.83,0.5,2.13,1.63,2.33,2.28,2.31,2,6,1670,30,20,7,93,4.17,4.17,0,4.53
M2,M213,ACACBR,2,,b,3.14,0.5,2.13,1.63,2.33,2.28,2.31,2,6,1670,30,20,7,93,4.17,4.17,0,4.53
M2,M213,ACACBR,3.6,M,M,10.17,0.6,1.97,1.37,1.25,1.1,1.18,2,6,1670,30,20,7,93,1.08,1.08,0,0.99
M2,M213,ACACBR,2.9,,b,6.60,0.6,1.97,1.37,1.25,1.1,1.18,2,6,1670,30,20,7,93,1.08,1.08,0,0.99
M2,M213,ACACBR,2.4,,b,4.52,0.6,1.97,1.37,1.25,1.1,1.18,2,6,1670,30,20,7,93,1.08,1.08,0,0.99
M2,M213,ACACBR,1.6,,b,2.01,0.6,1.97,1.37,1.25,1.1,1.18,2,6,1670,30,20,7,93,1.08,1.08,0,0.99
M2,M213,ACACBR,1.9,,b,2.83,0.6,1.97,1.37,1.25,1.1,1.18,2,6,1670,30,20,7,93,1.08,1.08,0,0.99
M2,M213,ACACBR,2.6,,b,5.31,0.6,1.97,1.37,1.25,1.1,1.18,2,6,1670,30,20,7,93,1.08,1.08,0,0.99
M2,M213,ACACBR,2.1,,b,3.46,0.6,1.97,1.37,1.25,1.1,1.18,2,6,1670,30,20,7,93,1.08,1.08,0,0.99
M2,M213,ACACBR,2.1,,b,3.46,0.6,1.97,1.37,1.25,1.1,1.18,2,6,1670,30,20,7,93,1.08,1.08,0,0.99
M2,M213,ACACBR,1,,b,0.79,0.6,1.97,1.37,1.25,1.1,1.18,2,6,1670,30,20,7,93,1.08,1.08,0,0.99
M2,M213,ACACBR,1.8,,b,2.54,0.6,1.97,1.37,1.25,1.1,1.18,2,6,1670,30,20,7,93,1.08,1.08,0,0.99
M2,M213,ACACBR,1.5,,b,1.77,0.6,1.97,1.37,1.25,1.1,1.18,2,6,1670,30,20,7,93,1.08,1.08,0,0.99
M2,M213,ACACBR,2.5,M,M,4.91,0.5,1.7,1.2,1.2,0.95,1.08,2,6,1670,30,20,7,93,0.91,0.89,0.01,0.72
M2,M213,ACACBR,1,,b,0.79,0.5,1.7,1.2,1.2,0.95,1.08,2,6,1670,30,20,7,93,0.91,0.89,0.01,0.72
M2,M213,ACACBR,1.1,,b,0.95,0.5,1.7,1.2,1.2,0.95,1.08,2,6,1670,30,20,7,93,0.91,0.89,0.01,0.72
M2,M213,ACACBR,1.3,,b,1.33,0.5,1.7,1.2,1.2,0.95,1.08,2,6,1670,30,20,7,93,0.91,0.89,0.01,0.72
M2,M213,ACACBR,1.3,,b,1.33,0.5,1.7,1.2,1.2,0.95,1.08,2,6,1670,30,20,7,93,0.91,0.89,0.01,0.72
M2,M213,ACACBR,1.9,,b,2.83,0.5,1.7,1.2,1.2,0.95,1.08,2,6,1670,30,20,7,93,0.91,0.89,0.01,0.72
M2,M213,ACACBR,1.3,,b,1.33,0.5,1.7,1.2,1.2,0.95,1.08,2,6,1670,30,20,7,93,0.91,0.89,0.01,0.72
M2,M213,ACACBR,1.2,,b,1.13,0.5,1.7,1.2,1.2,0.95,1.08,2,6,1670,30,20,7,93,0.91,0.89,0.01,0.72
M2,M213,ACACBR,1.3,,b,1.33,0.5,1.7,1.2,1.2,0.95,1.08,2,6,1670,30,20,7,93,0.91,0.89,0.01,0.72
M2,M213,ACACBR,1.6,M,M,2.01,0.6,1.62,1.02,1.72,1.2,1.46,2,6,1670,30,20,7,93,1.67,1.62,0.05,1.1
M2,M213,ACACBR,1.5,M,M,1.77,0.6,1.62,1.02,1.72,1.2,1.46,2,6,1670,30,20,7,93,1.67,1.62,0.05,1.1
M2,M213,ACACBR,1.4,,b,1.54,0.6,1.62,1.02,1.72,1.2,1.46,2,6,1670,30,20,7,93,1.67,1.62,0.05,1.1
M2,M213,ACACBR,1.3,,b,1.33,0.6,1.62,1.02,1.72,1.2,1.46,2,6,1670,30,20,7,93,1.67,1.62,0.05,1.1
M2,M213,ACACBR,2,M,M,3.14,0.6,1.62,1.02,1.72,1.2,1.46,2,6,1670,30,20,7,93,1.67,1.62,0.05,1.1
M2,M213,ACACBR,1.3,,b,1.33,0.6,1.62,1.02,1.72,1.2,1.46,2,6,1670,30,20,7,93,1.67,1.62,0.05,1.1
M2,M213,ACACBR,1.1,,b,0.95,0.6,1.62,1.02,1.72,1.2,1.46,2,6,1670,30,20,7,93,1.67,1.62,0.05,1.1
M2,M213,ACACBR,1.2,,b,1.13,0.6,1.62,1.02,1.72,1.2,1.46,2,6,1670,30,20,7,93,1.67,1.62,0.05,1.1
M2,M213,ACACBR,1.7,M,M,2.27,0.6,1.72,1.12,2.16,0.9,1.53,2,6,1670,30,20,7,93,1.84,1.53,0.31,1.14
M2,M213,ACACBR,1.3,,b,1.33,0.6,1.72,1.12,2.16,0.9,1.53,2,6,1670,30,20,7,93,1.84,1.53,0.31,1.14
M2,M213,ACACBR,3.5,M,M,9.62,0.6,1.72,1.12,2.16,0.9,1.53,2,6,1670,30,20,7,93,1.84,1.53,0.31,1.14
M2,M213,ACACBR,1.4,,b,1.54,0.6,1.72,1.12,2.16,0.9,1.53,2,6,1670,30,20,7,93,1.84,1.53,0.31,1.14
M2,M213,ACACBR,1.2,,b,1.13,0.6,1.72,1.12,2.16,0.9,1.53,2,6,1670,30,20,7,93,1.84,1.53,0.31,1.14
M2,M213,ACACBR,1.2,,b,1.13,0.6,1.72,1.12,2.16,0.9,1.53,2,6,1670,30,20,7,93,1.84,1.53,0.31,1.14
M2,M213,ACACBR,1,,b,0.79,0.6,1.72,1.12,2.16,0.9,1.53,2,6,1670,30,20,7,93,1.84,1.53,0.31,1.14
M2,M213,ACACBR,2.6,M,M,5.31,0.5,1.46,0.96,0.8,0.6,0.7,2,6,1670,30,20,7,93,0.38,0.38,0.01,0.24
M2,M213,ACACBR,1.5,,b,1.77,0.5,1.46,0.96,0.8,0.6,0.7,2,6,1670,30,20,7,93,0.38,0.38,0.01,0.24
M2,M213,ACACBR,2,,b,3.14,0.5,1.46,0.96,0.8,0.6,0.7,2,6,1670,30,20,7,93,0.38,0.38,0.01,0.24
M2,M213,ACACBR,1.5,,b,1.77,0.5,1.46,0.96,0.8,0.6,0.7,2,6,1670,30,20,7,93,0.38,0.38,0.01,0.24
M2,M213,ACACBR,3.2,M,M,8.04,0.6,2.15,1.55,1.63,0.9,1.27,2,6,1670,30,20,7,93,1.26,1.15,0.1,1.19
M2,M213,ACACBR,2.3,,b,4.15,0.6,2.15,1.55,1.63,0.9,1.27,2,6,1670,30,20,7,93,1.26,1.15,0.1,1.19
M2,M213,ACACBR,2.1,,b,3.46,0.6,2.15,1.55,1.63,0.9,1.27,2,6,1670,30,20,7,93,1.26,1.15,0.1,1.19
M2,M213,ACACBR,2.3,,b,4.15,0.6,2.15,1.55,1.63,0.9,1.27,2,6,1670,30,20,7,93,1.26,1.15,0.1,1.19
M2,M213,ACACBR,2.2,,b,3.80,0.6,2.15,1.55,1.63,0.9,1.27,2,6,1670,30,20,7,93,1.26,1.15,0.1,1.19
M2,M213,ACACBR,3.2,M,M,8.04,0.65,2.34,1.69,1.3,1.5,1.4,2,6,1670,30,20,7,93,1.54,1.53,0.01,1.72
M2,M213,ACACBR,2,,b,3.14,0.65,2.34,1.69,1.3,1.5,1.4,2,6,1670,30,20,7,93,1.54,1.53,0.01,1.72
M2,M213,ACACBR,1.4,,b,1.54,0.65,2.34,1.69,1.3,1.5,1.4,2,6,1670,30,20,7,93,1.54,1.53,0.01,1.72
M2,M213,ACACBR,1.5,,b,1.77,0.65,2.34,1.69,1.3,1.5,1.4,2,6,1670,30,20,7,93,1.54,1.53,0.01,1.72
M2,M213,ACACBR,2.3,,b,4.15,0.65,2.34,1.69,1.3,1.5,1.4,2,6,1670,30,20,7,93,1.54,1.53,0.01,1.72
M2,M213,ACACBR,2.1,,b,3.46,0.65,2.34,1.69,1.3,1.5,1.4,2,6,1670,30,20,7,93,1.54,1.53,0.01,1.72
M2,M213,ACACBR,1.9,,b,2.83,0.65,2.34,1.69,1.3,1.5,1.4,2,6,1670,30,20,7,93,1.54,1.53,0.01,1.72
M2,M213,ACACBR,1.6,M,M,2.01,1.1,2,0.9,0.7,0.6,0.65,2,6,1670,30,20,7,93,0.33,0.33,0,0.2
M2,M213,ACACBR,1.1,,b,0.95,1.1,2,0.9,0.7,0.6,0.65,2,6,1670,30,20,7,93,0.33,0.33,0,0.2
M2,M213,ACACBR,1.2,,b,1.13,1.1,2,0.9,0.7,0.6,0.65,2,6,1670,30,20,7,93,0.33,0.33,0,0.2
M2,M213,ACACME,12.3,M,M,118.76,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,3.9,,b,11.94,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,7.6,,b,45.34,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,9,,b,63.59,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,2,,b,3.14,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,9,,b,63.59,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,10.7,M,M,89.87,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,
M2,M213,ACACME,6,,b,28.26,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,8.8,,b,60.79,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,9.1,,b,65.01,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,
M2,M213,ACACME,11.9,,b,111.16,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,3.8,,b,11.34,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,2.1,,b,3.46,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,4.6,,b,16.61,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,9.3,,b,67.89,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,8.6,,b,58.06,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,8.7,,b,59.42,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,8.2,,b,52.78,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,4.3,,b,14.51,0.55,4.27,3.72,8.6,7.5,8.05,2,6,1670,30,20,7,93,50.87,50.63,0.24,125.57
M2,M213,ACACME,16.3,M,M,208.57,0.9,2.86,1.96,5.57,5.1,5.34,2,6,1670,30,20,7,93,22.34,22.3,0.04,29.14
M2,M213,ACACME,6.9,,b,37.37,0.9,2.86,1.96,5.57,5.1,5.34,2,6,1670,30,20,7,93,22.34,22.3,0.04,29.14
M2,M213,ACACME,16.2,,b,206.02,0.9,2.86,1.96,5.57,5.1,5.34,2,6,1670,30,20,7,93,22.34,22.3,0.04,29.14
M2,M213,ACACME,2.2,,b,3.80,0.9,2.86,1.96,5.57,5.1,5.34,2,6,1670,30,20,7,93,22.34,22.3,0.04,29.14
M2,M213,ACACME,9.4,,b,69.36,0.9,2.86,1.96,5.57,5.1,5.34,2,6,1670,30,20,7,93,22.34,22.3,0.04,29.14
M2,M213,ACACME,6.3,M,M,31.16,0.9,2.86,1.96,5.57,5.1,5.34,2,6,1670,30,20,7,93,22.34,22.3,0.04,29.14
M2,M213,ACACME,4.3,,b,14.51,0.9,2.86,1.96,5.57,5.1,5.34,2,6,1670,30,20,7,93,22.34,22.3,0.04,29.14
M2,M213,ACACME,3,,b,7.07,0.9,2.86,1.96,5.57,5.1,5.34,2,6,1670,30,20,7,93,22.34,22.3,0.04,29.14
M2,M213,ACACME,1,,b,0.79,0.9,2.86,1.96,5.57,5.1,5.34,2,6,1670,30,20,7,93,22.34,22.3,0.04,29.14
M2,M213,ACACME,5.9,,b,27.33,0.9,2.86,1.96,5.57,5.1,5.34,2,6,1670,30,20,7,93,22.34,22.3,0.04,29.14
M2,M213,ACACME,3,,b,7.07,0.9,2.86,1.96,5.57,5.1,5.34,2,6,1670,30,20,7,93,22.34,22.3,0.04,29.14
M2,M213,ACACBR,3.7,M,M,10.75,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,2.5,,b,4.91,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,1.3,,b,1.33,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,1.3,,b,1.33,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,3.1,,b,7.54,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,1.6,,b,2.01,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,1.3,,b,1.33,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,2.6,,b,5.31,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,1.8,,b,2.54,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,3.5,,b,9.62,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,2.7,,b,5.72,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,1.6,,b,2.01,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,3.1,,b,7.54,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,1.8,M,M,2.54,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,1.3,,b,1.33,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,1.7,,b,2.27,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,1.3,,b,1.33,0.6,2.23,1.63,1.83,1.1,1.47,2,6,1670,30,20,7,93,1.68,1.58,0.1,1.72
M2,M213,ACACBR,2.3,M,M,4.15,0.2,1.3,1.1,1.88,0.9,1.39,2,6,1670,30,20,7,93,1.52,1.33,0.19,0.97
M2,M213,ACACBR,1.2,,b,1.13,0.2,1.3,1.1,1.88,0.9,1.39,2,6,1670,30,20,7,93,1.52,1.33,0.19,0.97
M2,M213,ACACBR,1,,b,0.79,0.2,1.3,1.1,1.88,0.9,1.39,2,6,1670,30,20,7,93,1.52,1.33,0.19,0.97
M2,M213,ACACBR,1.1,,b,0.95,0.2,1.3,1.1,1.88,0.9,1.39,2,6,1670,30,20,7,93,1.52,1.33,0.19,0.97
M2,M213,ACACBR,1.6,,b,2.01,0.2,1.3,1.1,1.88,0.9,1.39,2,6,1670,30,20,7,93,1.52,1.33,0.19,0.97
M2,M213,ACACBR,2,,b,3.14,0.2,1.3,1.1,1.88,0.9,1.39,2,6,1670,30,20,7,93,1.52,1.33,0.19,0.97
M2,M213,ACACBR,2.1,,b,3.46,0.2,1.3,1.1,1.88,0.9,1.39,2,6,1670,30,20,7,93,1.52,1.33,0.19,0.97
M2,M213,ACACBR,1.3,,b,1.33,0.2,1.3,1.1,1.88,0.9,1.39,2,6,1670,30,20,7,93,1.52,1.33,0.19,0.97
M2,M213,ACACBR,1.5,M,M,1.77,0.5,2.57,2.07,0.8,1.25,1.03,2,6,1670,30,20,7,93,0.82,0.79,0.04,1.08
M2,M213,ACACBR,1,,b,0.79,0.5,2.57,2.07,0.8,1.25,1.03,2,6,1670,30,20,7,93,0.82,0.79,0.04,1.08
M2,M213,ACACBR,1,,b,0.79,0.5,2.57,2.07,0.8,1.25,1.03,2,6,1670,30,20,7,93,0.82,0.79,0.04,1.08
M2,M213,ACACBR,3.7,M,M,10.75,2.48,3.59,1.11,1.1,2.5,1.8,2,6,1670,30,20,7,93,2.54,2.16,0.38,1.6
M2,M213,ACACBR,2.8,,b,6.15,2.48,3.59,1.11,1.1,2.5,1.8,2,6,1670,30,20,7,93,2.54,2.16,0.38,1.6
M2,M213,ACACBR,2.7,,b,5.72,2.48,3.59,1.11,1.1,2.5,1.8,2,6,1670,30,20,7,93,2.54,2.16,0.38,1.6
M2,M213,ACACBR,1.9,M,M,2.83,0.6,1.2,0.6,0.7,0.4,0.55,2,6,1670,30,20,7,93,0.24,0.22,0.02,0.09
M2,M213,ACACME,6.4,M,M,32.15,1.2,3.65,2.45,4.29,3.88,4.09,2,6,1670,30,20,7,93,13.1,13.07,0.03,21.34
M2,M213,ACACME,5.8,,b,26.41,1.2,3.65,2.45,4.29,3.88,4.09,2,6,1670,30,20,7,93,13.1,13.07,0.03,21.34
M2,M213,ACACME,5.8,,b,26.41,1.2,3.65,2.45,4.29,3.88,4.09,2,6,1670,30,20,7,93,13.1,13.07,0.03,21.34
M2,M213,ACACME,6,,b,28.26,1.2,3.65,2.45,4.29,3.88,4.09,2,6,1670,30,20,7,93,13.1,13.07,0.03,21.34
M2,M213,ACACME,3.5,,b,9.62,1.2,3.65,2.45,4.29,3.88,4.09,2,6,1670,30,20,7,93,13.1,13.07,0.03,21.34
M2,M213,ACACME,4,,b,12.56,1.2,3.65,2.45,4.29,3.88,4.09,2,6,1670,30,20,7,93,13.1,13.07,0.03,21.34
M2,M213,ACACBR,2.1,M,M,3.46,0.6,1.4,0.8,0.7,0.5,0.6,2,6,1670,30,20,7,93,0.28,0.27,0.01,0.15
M2,M213,ACACBR,1.2,,b,1.13,0.6,1.4,0.8,0.7,0.5,0.6,2,6,1670,30,20,7,93,0.28,0.27,0.01,0.15
M2,M214,ACACBR,4.4,M,M,15.20,0.9,3.08,2.18,2.62,2.93,2.78,2,5,1670,20,30,100,0,6.04,6.03,0.02,8.76
M2,M214,ACACBR,2.6,,b,5.31,0.9,3.08,2.18,2.62,2.93,2.78,2,5,1670,20,30,100,0,6.04,6.03,0.02,8.76
M2,M214,ACACBR,2,,b,3.14,0.9,3.08,2.18,2.62,2.93,2.78,2,5,1670,20,30,100,0,6.04,6.03,0.02,8.76
M2,M214,ACACBR,3,,b,7.07,0.9,3.08,2.18,2.62,2.93,2.78,2,5,1670,20,30,100,0,6.04,6.03,0.02,8.76
M2,M214,ACACBR,2.8,,b,6.15,0.9,3.08,2.18,2.62,2.93,2.78,2,5,1670,20,30,100,0,6.04,6.03,0.02,8.76
M2,M214,ACACBR,2.8,,b,6.15,0.9,3.08,2.18,2.62,2.93,2.78,2,5,1670,20,30,100,0,6.04,6.03,0.02,8.76
M2,M214,ACACBR,1.5,,b,1.77,0.9,3.08,2.18,2.62,2.93,2.78,2,5,1670,20,30,100,0,6.04,6.03,0.02,8.76
M2,M214,ACACBR,2.3,,b,4.15,0.9,3.08,2.18,2.62,2.93,2.78,2,5,1670,20,30,100,0,6.04,6.03,0.02,8.76
M2,M214,ACACBR,1.5,,b,1.77,0.9,3.08,2.18,2.62,2.93,2.78,2,5,1670,20,30,100,0,6.04,6.03,0.02,8.76
M2,M214,ACACBR,1.7,,b,2.27,0.9,3.08,2.18,2.62,2.93,2.78,2,5,1670,20,30,100,0,6.04,6.03,0.02,8.76
M2,M214,ACACBR,2.8,,b,6.15,0.9,3.08,2.18,2.62,2.93,2.78,2,5,1670,20,30,100,0,6.04,6.03,0.02,8.76
M2,M214,ACACBR,2.6,,b,5.31,0.9,3.08,2.18,2.62,2.93,2.78,2,5,1670,20,30,100,0,6.04,6.03,0.02,8.76
M2,M214,ACACBR,1.4,,b,1.54,0.9,3.08,2.18,2.62,2.93,2.78,2,5,1670,20,30,100,0,6.04,6.03,0.02,8.76
