"Acacia brevispica biomass (y=48.739x-41.179, r = 0.24)",,,,,,,,,,,,,,,,,,,,
S/Transect,Quadra,SpCode,DKH,code,branches,Basal area (sq cm),Hmin,Hmax,CanDepth,CrwnDiam,slope,Soiltex,Elev (m),Trcov (%),Shcov (%),Hcov (%),Bare (%),CanArea     = ?D1D2/4 ,CanVol ,Biomass 
M3,M318,ACACBR,2.7,M,M,5.72265,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,90.4163
M3,M318,ACACBR,2,,b,3.14,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,56.299
M3,M318,ACACBR,1.6,,b,2.0096,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,36.8034
M3,M318,ACACBR,2.1,,b,3.46185,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,61.1729
M3,M318,ACACBR,1.7,,b,2.26865,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,41.6773
M3,M318,ACACBR,1.4,,b,1.5386,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,27.0556
M3,M318,ACACBR,1.5,,b,1.76625,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,31.9295
M3,M318,ACACBR,1.9,,b,2.83385,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,51.4251
M3,M318,ACACBR,2,,b,3.14,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,56.299
M3,M318,ACACBR,1.5,,b,1.76625,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,31.9295
M3,M318,ACACBR,1.2,,b,1.1304,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,17.3078
M3,M318,ACACBR,1.6,,b,2.0096,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,36.8034
M3,M318,ACACBR,1,,b,0.785,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,7.56
M3,M318,ACACBR,1.7,,b,2.26865,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,41.6773
M3,M318,ACACBR,1.3,,b,1.32665,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,22.1817
M3,M318,ACACBR,1.6,,b,2.0096,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,36.8034
M3,M318,ACACBR,2.3,,b,4.15265,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,70.9207
M3,M318,ACACBR,2.4,,b,4.5216,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,75.7946
M3,M318,ACACBR,1.6,,b,2.0096,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,36.8034
M3,M318,ACACBR,1.5,,b,1.76625,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,31.9295
M3,M318,ACACBR,2.6,,b,5.3066,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,85.5424
M3,M318,ACACBR,1.2,,b,1.1304,0.3,1.8,1.5,1,2,5,1680,20,18,68,20,0.78,0.78,17.3078
M3,M318,ACACBR,3.2,M,M,8.0384,0.4,2.09,1.69,1.16,2,5,1680,20,18,68,20,0.95,1.07,114.7858
M3,M318,ACACBR,1.6,,b,2.0096,0.4,2.09,1.69,1.16,2,5,1680,20,18,68,20,0.95,1.07,36.8034
M3,M318,ACACBR,1.1,,b,0.94985,0.4,2.09,1.69,1.16,2,5,1680,20,18,68,20,0.95,1.07,12.4339
M3,M318,ACACBR,3,,b,7.065,0.4,2.09,1.69,1.16,2,5,1680,20,18,68,20,0.95,1.07,105.038
M3,M318,ACACBR,1.3,,b,1.32665,0.4,2.09,1.69,1.16,2,5,1680,20,18,68,20,0.95,1.07,22.1817
M3,M318,ACACBR,2.4,M,M,4.5216,0.75,1.25,0.5,1.38,2,5,1680,20,18,68,20,1.48,0.49,75.7946
M3,M318,ACACBR,1.6,,b,2.0096,0.75,1.25,0.5,1.38,2,5,1680,20,18,68,20,1.48,0.49,36.8034
M3,M318,ACACBR,1.2,,b,1.1304,0.75,1.25,0.5,1.38,2,5,1680,20,18,68,20,1.48,0.49,17.3078
M3,M318,ACACBR,2.1,,b,3.46185,0.75,1.25,0.5,1.38,2,5,1680,20,18,68,20,1.48,0.49,61.1729
M3,M318,ACACBR,2,,b,3.14,0.75,1.25,0.5,1.38,2,5,1680,20,18,68,20,1.48,0.49,56.299
M3,M318,ACACBR,2.3,,b,4.15265,0.75,1.25,0.5,1.38,2,5,1680,20,18,68,20,1.48,0.49,70.9207
M3,M318,ACACBR,1.3,,b,1.32665,0.75,1.25,0.5,1.38,2,5,1680,20,18,68,20,1.48,0.49,22.1817
M3,M318,ACACBR,2.4,,b,4.5216,0.75,1.25,0.5,1.38,2,5,1680,20,18,68,20,1.48,0.49,75.7946
M3,M318,ACACBR,2.6,M,M,5.3066,0.85,2.16,1.31,0.85,2,5,1680,20,18,68,20,0.55,0.48,85.5424
M3,M318,ACACBR,1.6,,b,2.0096,0.85,2.16,1.31,0.85,2,5,1680,20,18,68,20,0.55,0.48,36.8034
M3,M318,ACACBR,1.8,,b,2.5434,0.85,2.16,1.31,0.85,2,5,1680,20,18,68,20,0.55,0.48,46.5512
M3,M318,ACACBR,1.8,,b,2.5434,0.85,2.16,1.31,0.85,2,5,1680,20,18,68,20,0.55,0.48,46.5512
M3,M318,ACACBR,2.4,,b,4.5216,0.85,2.16,1.31,0.85,2,5,1680,20,18,68,20,0.55,0.48,75.7946
M3,M318,ACACBR,1.5,,b,1.76625,0.85,2.16,1.31,0.85,2,5,1680,20,18,68,20,0.55,0.48,31.9295
M3,M318,ACACBR,1.6,,b,2.0096,0.85,2.16,1.31,0.85,2,5,1680,20,18,68,20,0.55,0.48,36.8034
M3,M318,ACACBR,1.7,,b,2.26865,0.85,2.16,1.31,0.85,2,5,1680,20,18,68,20,0.55,0.48,41.6773
M3,M318,ACACBR,3.5,M,M,9.61625,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,129.4075
M3,M318,ACACBR,1.6,,b,2.0096,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,36.8034
M3,M318,ACACBR,2.2,,b,3.7994,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,66.0468
M3,M318,ACACBR,1.6,,b,2.0096,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,36.8034
M3,M318,ACACBR,1.2,,b,1.1304,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,17.3078
M3,M318,ACACBR,1.2,,b,1.1304,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,17.3078
M3,M318,ACACBR,1.6,,b,2.0096,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,36.8034
M3,M318,ACACBR,2.4,,b,4.5216,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,75.7946
M3,M318,ACACBR,2.7,,b,5.72265,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,90.4163
M3,M318,ACACBR,2.2,,b,3.7994,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,66.0468
M3,M318,ACACBR,2.2,,b,3.7994,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,66.0468
M3,M318,ACACBR,2.7,,b,5.72265,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,90.4163
M3,M318,ACACBR,2.5,,b,4.90625,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,80.6685
M3,M318,ACACBR,2.3,,b,4.15265,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,70.9207
M3,M318,ACACBR,1.3,,b,1.32665,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,22.1817
M3,M318,ACACBR,1.7,,b,2.26865,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,41.6773
M3,M318,ACACBR,2,,b,3.14,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,56.299
M3,M318,ACACBR,1.7,,b,2.26865,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,41.6773
M3,M318,ACACBR,2.8,,b,6.1544,0.8,5.63,4.83,2.13,2,5,1680,20,18,68,20,3.54,11.41,95.2902
M3,M318,ACACBR,2.1,M,M,3.46185,0.4,1.15,0.75,0.85,2,5,1680,20,18,68,20,0.57,0.28,61.1729
M3,M318,ACACBR,1.7,,b,2.26865,0.4,1.15,0.75,0.85,2,5,1680,20,18,68,20,0.57,0.28,41.6773
M3,M318,ACACBR,1.8,,b,2.5434,0.4,1.15,0.75,0.85,2,5,1680,20,18,68,20,0.57,0.28,46.5512
M3,M318,ACACBR,1.2,,b,1.1304,0.4,1.15,0.75,0.85,2,5,1680,20,18,68,20,0.57,0.28,17.3078
M3,M318,ACACBR,1.9,,b,2.83385,0.4,1.15,0.75,0.85,2,5,1680,20,18,68,20,0.57,0.28,51.4251
M3,M318,ACACBR,1.7,,b,2.26865,0.4,1.15,0.75,0.85,2,5,1680,20,18,68,20,0.57,0.28,41.6773
M3,M318,ACACBR,1.5,,b,1.76625,0.4,1.15,0.75,0.85,2,5,1680,20,18,68,20,0.57,0.28,31.9295
M3,M318,ACACBR,1.7,,b,2.26865,0.4,1.15,0.75,0.85,2,5,1680,20,18,68,20,0.57,0.28,41.6773
M3,M318,ACACBR,1.9,,b,2.83385,0.4,1.15,0.75,0.85,2,5,1680,20,18,68,20,0.57,0.28,51.4251
M3,M318,ACACBR,2.5,M,M,4.90625,0.4,1.15,0.75,1.05,2,5,1680,20,18,68,20,0.86,0.43,80.6685
M3,M318,ACACBR,2,,b,3.14,0.4,1.15,0.75,1.05,2,5,1680,20,18,68,20,0.86,0.43,56.299
M3,M318,ACACBR,1.5,,b,1.76625,0.4,1.15,0.75,1.05,2,5,1680,20,18,68,20,0.86,0.43,31.9295
M3,M318,ACACBR,2.4,,b,4.5216,0.4,1.15,0.75,1.05,2,5,1680,20,18,68,20,0.86,0.43,75.7946
M3,M318,ACACBR,1.5,,b,1.76625,0.4,1.15,0.75,1.05,2,5,1680,20,18,68,20,0.86,0.43,31.9295
M3,M318,ACACBR,1.4,,b,1.5386,0.4,1.15,0.75,1.05,2,5,1680,20,18,68,20,0.86,0.43,27.0556
M3,M318,ACACBR,2.5,,b,4.90625,0.4,1.15,0.75,1.05,2,5,1680,20,18,68,20,0.86,0.43,80.6685
M3,M318,ACACBR,1.9,,b,2.83385,0.4,1.15,0.75,1.05,2,5,1680,20,18,68,20,0.86,0.43,51.4251
M3,M318,ACACBR,1.9,,b,2.83385,0.4,1.15,0.75,1.05,2,5,1680,20,18,68,20,0.86,0.43,51.4251
M3,M318,ACACBR,1.7,,b,2.26865,0.4,1.15,0.75,1.05,2,5,1680,20,18,68,20,0.86,0.43,41.6773
M3,M319,ACACBR,1.9,M,M,2.83385,0.97,3.52,2.55,0.7,3,5,1680,10,10,85,11,0.37,0.63,51.4251
M3,M319,ACACBR,1.5,,b,1.76625,0.97,3.52,2.55,0.7,3,5,1680,10,10,85,11,0.37,0.63,31.9295
M3,M319,ACACBR,2,M,M,3.14,0.9,2.42,1.52,0.8,3,5,1680,10,10,85,11,0.49,0.5,56.299
M3,M319,ACACBR,1.3,,b,1.32665,0.9,2.42,1.52,0.8,3,5,1680,10,10,85,11,0.49,0.5,22.1817
M3,M319,ACACBR,1.3,,b,1.32665,0.9,2.42,1.52,0.8,3,5,1680,10,10,85,11,0.49,0.5,22.1817
M3,M319,ACACBR,4.6,M,M,16.6106,0.8,2.22,1.42,1.99,3,5,1680,10,10,85,11,3.01,2.85,183.0204
M3,M319,ACACBR,2.3,,b,4.15265,0.8,2.22,1.42,1.99,3,5,1680,10,10,85,11,3.01,2.85,70.9207
M3,M319,ACACBR,1.9,,b,2.83385,0.8,2.22,1.42,1.99,3,5,1680,10,10,85,11,3.01,2.85,51.4251
M3,M319,ACACBR,1.5,,b,1.76625,0.8,2.22,1.42,1.99,3,5,1680,10,10,85,11,3.01,2.85,31.9295
M3,M319,ACACBR,3.5,,b,9.61625,0.8,2.22,1.42,1.99,3,5,1680,10,10,85,11,3.01,2.85,129.4075
M3,M319,ACACBR,2.7,,b,5.72265,0.8,2.22,1.42,1.99,3,5,1680,10,10,85,11,3.01,2.85,90.4163
M3,M319,ACACBR,1.2,,b,1.1304,0.8,2.22,1.42,1.99,3,5,1680,10,10,85,11,3.01,2.85,17.3078
M3,M319,ACACBR,2.9,,b,6.60185,0.8,2.22,1.42,1.99,3,5,1680,10,10,85,11,3.01,2.85,100.1641
M3,M319,ACACBR,2.4,,b,4.5216,0.8,2.22,1.42,1.99,3,5,1680,10,10,85,11,3.01,2.85,75.7946
M3,M319,ACACBR,2,,b,3.14,0.8,2.22,1.42,1.99,3,5,1680,10,10,85,11,3.01,2.85,56.299
M3,M319,ACACBR,1.6,,b,2.0096,0.8,2.22,1.42,1.99,3,5,1680,10,10,85,11,3.01,2.85,36.8034
M3,M319,ACACBR,2.8,,b,6.1544,0.8,2.22,1.42,1.99,3,5,1680,10,10,85,11,3.01,2.85,95.2902
M3,M319,ACACBR,3.3,,b,8.54865,0.8,2.22,1.42,1.99,3,5,1680,10,10,85,11,3.01,2.85,119.6597
M3,M319,ACACBR,1.5,,b,1.76625,0.8,2.22,1.42,1.99,3,5,1680,10,10,85,11,3.01,2.85,31.9295
M3,M319,ACACBR,1.4,,b,1.5386,0.8,2.22,1.42,1.99,3,5,1680,10,10,85,11,3.01,2.85,27.0556
M3,M319,ACACBR,1.4,M,M,1.5386,0.6,4.68,4.08,0.6,3,5,1680,10,10,85,11,0.28,0.76,27.0556
M3,M319,ACACBR,1.2,,b,1.1304,0.6,4.68,4.08,0.6,3,5,1680,10,10,85,11,0.28,0.76,17.3078
M3,M319,ACACBR,1.2,,b,1.1304,0.6,4.68,4.08,0.6,3,5,1680,10,10,85,11,0.28,0.76,17.3078
M3,M319,ACACBR,3.3,M,M,8.54865,0.86,2.6,1.74,1.28,3,5,1680,10,10,85,11,1.27,1.47,119.6597
M3,M319,ACACBR,2.3,,b,4.15265,0.86,2.6,1.74,1.28,3,5,1680,10,10,85,11,1.27,1.47,70.9207
M3,M319,ACACBR,2.3,,b,4.15265,0.86,2.6,1.74,1.28,3,5,1680,10,10,85,11,1.27,1.47,70.9207
M3,M319,ACACBR,1.8,,b,2.5434,0.86,2.6,1.74,1.28,3,5,1680,10,10,85,11,1.27,1.47,46.5512
M3,M319,ACACBR,1.3,,b,1.32665,0.86,2.6,1.74,1.28,3,5,1680,10,10,85,11,1.27,1.47,22.1817
M3,M319,ACACBR,1,,b,0.785,0.86,2.6,1.74,1.28,3,5,1680,10,10,85,11,1.27,1.47,7.56
M3,M319,ACACBR,1.1,,b,0.94985,0.86,2.6,1.74,1.28,3,5,1680,10,10,85,11,1.27,1.47,12.4339
M3,M319,ACACBR,1.1,,b,0.94985,0.86,2.6,1.74,1.28,3,5,1680,10,10,85,11,1.27,1.47,12.4339
M3,M319,ACACBR,1.3,,b,1.32665,0.86,2.6,1.74,1.28,3,5,1680,10,10,85,11,1.27,1.47,22.1817
M3,M319,ACACBR,1.4,,b,1.5386,0.86,2.6,1.74,1.28,3,5,1680,10,10,85,11,1.27,1.47,27.0556
M3,M319,ACACBR,2.9,,b,6.60185,0.86,2.6,1.74,1.28,3,5,1680,10,10,85,11,1.27,1.47,100.1641
M3,M319,ACACBR,2.1,,b,3.46185,0.86,2.6,1.74,1.28,3,5,1680,10,10,85,11,1.27,1.47,61.1729
M3,M319,ACACBR,2.1,M,M,3.46185,0.76,1.7,0.94,1.12,3,5,1680,10,10,85,11,0.97,0.61,61.1729
M3,M319,ACACBR,1.5,,b,1.76625,0.76,1.7,0.94,1.12,3,5,1680,10,10,85,11,0.97,0.61,31.9295
M3,M319,ACACBR,1.4,,b,1.5386,0.76,1.7,0.94,1.12,3,5,1680,10,10,85,11,0.97,0.61,27.0556
M3,M319,ACACBR,1.6,,b,2.0096,0.76,1.7,0.94,1.12,3,5,1680,10,10,85,11,0.97,0.61,36.8034
M3,M319,ACACBR,1.5,,b,1.76625,0.76,1.7,0.94,1.12,3,5,1680,10,10,85,11,0.97,0.61,31.9295
M3,M319,ACACBR,1.9,,b,2.83385,0.76,1.7,0.94,1.12,3,5,1680,10,10,85,11,0.97,0.61,51.4251
M3,M319,ACACBR,1.5,,b,1.76625,0.76,1.7,0.94,1.12,3,5,1680,10,10,85,11,0.97,0.61,31.9295
M3,M319,ACACBR,1.3,,b,1.32665,0.76,1.7,0.94,1.12,3,5,1680,10,10,85,11,0.97,0.61,22.1817
M3,M319,ACACBR,1.1,,b,0.94985,0.76,1.7,0.94,1.12,3,5,1680,10,10,85,11,0.97,0.61,12.4339
M3,M319,ACACBR,1.8,M,M,2.5434,0.7,1.54,0.84,0.78,3,5,1680,10,10,85,11,0.47,0.26,46.5512
M3,M319,ACACBR,1.6,,b,2.0096,0.7,1.54,0.84,0.78,3,5,1680,10,10,85,11,0.47,0.26,36.8034
M3,M319,ACACBR,1.3,,b,1.32665,0.7,1.54,0.84,0.78,3,5,1680,10,10,85,11,0.47,0.26,22.1817
M3,M319,ACACBR,1.2,,b,1.1304,0.7,1.54,0.84,0.78,3,5,1680,10,10,85,11,0.47,0.26,17.3078
M3,M319,ACACBR,1.2,,b,1.1304,0.7,1.54,0.84,0.78,3,5,1680,10,10,85,11,0.47,0.26,17.3078
M3,M319,ACACBR,1.5,,b,1.76625,0.7,1.54,0.84,0.78,3,5,1680,10,10,85,11,0.47,0.26,31.9295
M3,M319,ACACBR,1,,b,0.785,0.7,1.54,0.84,0.78,3,5,1680,10,10,85,11,0.47,0.26,7.56
M3,M319,ACACBR,1.8,,b,2.5434,0.7,1.54,0.84,0.78,3,5,1680,10,10,85,11,0.47,0.26,46.5512
M3,M319,ACACBR,1.4,,b,1.5386,0.7,1.54,0.84,0.78,3,5,1680,10,10,85,11,0.47,0.26,27.0556
M3,M319,ACACBR,1.1,,b,0.94985,0.7,1.54,0.84,0.78,3,5,1680,10,10,85,11,0.47,0.26,12.4339
M3,M319,ACACBR,2.8,M,M,6.1544,0.76,1.61,0.85,1.02,3,5,1680,10,10,85,11,0.74,0.42,95.2902
M3,M319,ACACBR,1.7,,b,2.26865,0.76,1.61,0.85,1.02,3,5,1680,10,10,85,11,0.74,0.42,41.6773
M3,M319,ACACBR,2.4,,b,4.5216,0.76,1.61,0.85,1.02,3,5,1680,10,10,85,11,0.74,0.42,75.7946
M3,M319,ACACBR,1.3,,b,1.32665,0.76,1.61,0.85,1.02,3,5,1680,10,10,85,11,0.74,0.42,22.1817
M3,M319,ACACBR,1,,b,0.785,0.76,1.61,0.85,1.02,3,5,1680,10,10,85,11,0.74,0.42,7.56
M3,M319,ACACBR,1.2,M,M,1.1304,0.65,1.55,0.9,0.5,3,5,1680,10,10,85,11,0.2,0.12,17.3078
M3,M319,ACACBR,1,,b,0.785,0.65,1.55,0.9,0.5,3,5,1680,10,10,85,11,0.2,0.12,7.56
M3,M319,ACACBR,1.6,M,M,2.0096,0.48,1.2,0.72,0.21,3,5,1680,10,10,85,11,0.03,0.02,36.8034
M3,M319,ACACBR,1.8,M,M,2.5434,0.75,2.15,1.4,1.17,3,5,1680,10,10,85,11,0.94,0.87,46.5512
M3,M319,ACACBR,1.6,,b,2.0096,0.75,2.15,1.4,1.17,3,5,1680,10,10,85,11,0.94,0.87,36.8034
M3,M319,ACACBR,1.3,,b,1.32665,0.75,2.15,1.4,1.17,3,5,1680,10,10,85,11,0.94,0.87,22.1817
M3,M319,ACACBR,1.3,,b,1.32665,0.75,2.15,1.4,1.17,3,5,1680,10,10,85,11,0.94,0.87,22.1817
M3,M319,ACACBR,1,,b,0.785,0.75,2.15,1.4,1.17,3,5,1680,10,10,85,11,0.94,0.87,7.56
M3,M319,ACACBR,1.4,,b,1.5386,0.75,2.15,1.4,1.17,3,5,1680,10,10,85,11,0.94,0.87,27.0556
M3,M319,ACACBR,1.6,,b,2.0096,0.75,2.15,1.4,1.17,3,5,1680,10,10,85,11,0.94,0.87,36.8034
M3,M319,ACACBR,1.5,,b,1.76625,0.75,2.15,1.4,1.17,3,5,1680,10,10,85,11,0.94,0.87,31.9295
M3,M319,ACACBR,1.3,,b,1.32665,0.75,2.15,1.4,1.17,3,5,1680,10,10,85,11,0.94,0.87,22.1817
M3,M319,ACACBR,1.5,,b,1.76625,0.75,2.15,1.4,1.17,3,5,1680,10,10,85,11,0.94,0.87,31.9295
M3,M319,ACACBR,1.5,,b,1.76625,0.75,2.15,1.4,1.17,3,5,1680,10,10,85,11,0.94,0.87,31.9295
M3,M319,ACACBR,2.3,M,M,4.15265,0.6,1.42,0.82,1.22,3,5,1680,10,10,85,11,1.16,0.63,70.9207
M3,M319,ACACBR,2.1,,b,3.46185,0.6,1.42,0.82,1.22,3,5,1680,10,10,85,11,1.16,0.63,61.1729
M3,M319,ACACBR,1.8,,b,2.5434,0.6,1.42,0.82,1.22,3,5,1680,10,10,85,11,1.16,0.63,46.5512
M3,M319,ACACBR,1.1,,b,0.94985,0.6,1.42,0.82,1.22,3,5,1680,10,10,85,11,1.16,0.63,12.4339
M3,M319,ACACBR,1.1,,b,0.94985,0.6,1.42,0.82,1.22,3,5,1680,10,10,85,11,1.16,0.63,12.4339
M3,M319,ACACBR,1.5,,b,1.76625,0.6,1.42,0.82,1.22,3,5,1680,10,10,85,11,1.16,0.63,31.9295
M3,M319,ACACBR,2.2,,b,3.7994,0.6,1.42,0.82,1.22,3,5,1680,10,10,85,11,1.16,0.63,66.0468
M3,M319,ACACBR,1.8,,b,2.5434,0.6,1.42,0.82,1.22,3,5,1680,10,10,85,11,1.16,0.63,46.5512
M3,M319,ACACBR,1.5,,b,1.76625,0.6,1.42,0.82,1.22,3,5,1680,10,10,85,11,1.16,0.63,31.9295
M3,M319,ACACBR,1.1,,b,0.94985,0.6,1.42,0.82,1.22,3,5,1680,10,10,85,11,1.16,0.63,12.4339
M3,M319,ACACBR,2.1,,b,3.46185,0.6,1.42,0.82,1.22,3,5,1680,10,10,85,11,1.16,0.63,61.1729
M3,M319,ACACBR,1.4,,b,1.5386,0.6,1.42,0.82,1.22,3,5,1680,10,10,85,11,1.16,0.63,27.0556
M3,M319,ACACBR,3.9,M,M,11.93985,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,148.9031
M3,M319,ACACBR,1.7,,b,2.26865,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,41.6773
M3,M319,ACACBR,2.5,,b,4.90625,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,80.6685
M3,M319,ACACBR,1.2,,b,1.1304,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,17.3078
M3,M319,ACACBR,1.4,,b,1.5386,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,27.0556
M3,M319,ACACBR,1,,b,0.785,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,7.56
M3,M319,ACACBR,1.7,,b,2.26865,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,41.6773
M3,M319,ACACBR,1.5,,b,1.76625,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,31.9295
M3,M319,ACACBR,1.1,,b,0.94985,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,12.4339
M3,M319,ACACBR,2.1,,b,3.46185,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,61.1729
M3,M319,ACACBR,1.8,,b,2.5434,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,46.5512
M3,M319,ACACBR,1.3,,b,1.32665,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,22.1817
M3,M319,ACACBR,1.1,,b,0.94985,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,12.4339
M3,M319,ACACBR,1.8,,b,2.5434,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,46.5512
M3,M319,ACACBR,1.4,,b,1.5386,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,27.0556
M3,M319,ACACBR,1.3,,b,1.32665,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,22.1817
M3,M319,ACACBR,1.5,,b,1.76625,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,31.9295
M3,M319,ACACBR,1.3,,b,1.32665,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,22.1817
M3,M319,ACACBR,2.1,,b,3.46185,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,61.1729
M3,M319,ACACBR,2.3,,b,4.15265,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,70.9207
M3,M319,ACACBR,2.5,,b,4.90625,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,80.6685
M3,M319,ACACBR,1.4,,b,1.5386,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,27.0556
M3,M319,ACACBR,2.8,,b,6.1544,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,95.2902
M3,M319,ACACBR,1,,b,0.785,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,7.56
M3,M319,ACACBR,2.1,,b,3.46185,0.94,3.51,2.57,2.82,3,5,1680,10,10,85,11,6.19,10.6,61.1729
M3,M319,ACACBR,2.2,M,M,3.7994,0.7,2.21,1.51,0.67,3,5,1680,10,10,85,11,0.35,0.35,66.0468
M3,M319,ACACBR,1.5,,b,1.76625,0.7,2.21,1.51,0.67,3,5,1680,10,10,85,11,0.35,0.35,31.9295
M3,M319,ACACBR,1.7,M,M,2.26865,0.76,1.18,0.42,0.69,3,5,1680,10,10,85,11,0.37,0.1,41.6773
M3,M319,ACACBR,1.5,,b,1.76625,0.76,1.18,0.42,0.69,3,5,1680,10,10,85,11,0.37,0.1,31.9295
M3,M319,ACACBR,1.2,,b,1.1304,0.76,1.18,0.42,0.69,3,5,1680,10,10,85,11,0.37,0.1,17.3078
M3,M319,ACACBR,1.3,,b,1.32665,0.76,1.18,0.42,0.69,3,5,1680,10,10,85,11,0.37,0.1,22.1817
M3,M319,ACACBR,1.9,M,M,2.83385,0.68,1.75,1.07,0.81,3,5,1680,10,10,85,11,0.46,0.33,51.4251
M3,M319,ACACBR,1.4,,b,1.5386,0.68,1.75,1.07,0.81,3,5,1680,10,10,85,11,0.46,0.33,27.0556
M3,M319,ACACBR,1.7,,b,2.26865,0.68,1.75,1.07,0.81,3,5,1680,10,10,85,11,0.46,0.33,41.6773
M3,M319,ACACBR,1.7,,b,2.26865,0.68,1.75,1.07,0.81,3,5,1680,10,10,85,11,0.46,0.33,41.6773
M3,M319,ACACBR,1.6,,b,2.0096,0.68,1.75,1.07,0.81,3,5,1680,10,10,85,11,0.46,0.33,36.8034
M3,M319,ACACBR,2,M,M,3.14,0.7,2.5,1.8,0.88,3,5,1680,10,10,85,11,0.54,0.65,56.299
M3,M319,ACACBR,1.4,,b,1.5386,0.7,2.5,1.8,0.88,3,5,1680,10,10,85,11,0.54,0.65,27.0556
