"Acacia mellifera biomass (y=131.76x -265.62, r=0.714)",,,,,,,,,,,,
S/Transect,Quadra,SpCode,DKH,code,branches,Basal area (sq cm),Hmin,Hmax,CanDepth,CanArea     = ?D1D2/4 ,CanVol ,Biomass
M1,M154,ACACME,1.9,,b,2.83385,0.7,2.9,2.2,27.46,40.27,-15.276
M1,M154,ACACME,4.2,,b,13.8474,0.7,2.9,2.2,27.46,40.27,287.772
M1,M155,ACACME,8.1,M,M,51.50385,0.6,2.56,1.96,19.23,25.13,801.636
M1,M155,ACACME,3.2,,b,8.0384,0.6,2.56,1.96,19.23,25.13,156.012
M1,M155,ACACME,2.1,,b,3.46185,0.6,2.56,1.96,19.23,25.13,11.076
M1,M155,ACACME,2.7,,b,5.72265,0.6,2.56,1.96,19.23,25.13,90.132
M1,M155,ACACME,2.9,,b,6.60185,0.6,2.56,1.96,19.23,25.13,116.484
M1,M155,ACACME,1.3,,b,1.32665,0.6,2.56,1.96,19.23,25.13,-94.332
M1,M155,ACACME,4.4,,b,15.1976,0.6,2.56,1.96,19.23,25.13,314.124
M1,M155,ACACME,7.9,,b,48.99185,0.6,2.56,1.96,19.23,25.13,775.284
M1,M155,ACACME,5.9,,b,27.32585,0.6,2.56,1.96,19.23,25.13,511.764
M1,M155,ACACME,1.9,,b,2.83385,0.6,2.56,1.96,19.23,25.13,-15.276
M1,M155,ACACME,4.3,,b,14.51465,0.6,2.56,1.96,19.23,25.13,300.948
M1,M155,ACACME,4.6,,b,16.6106,0.6,2.56,1.96,19.23,25.13,340.476
M1,M155,ACACME,7.3,,b,41.83265,0.6,2.56,1.96,19.23,25.13,696.228
M1,M155,ACACME,6.4,,b,32.1536,0.6,2.56,1.96,19.23,25.13,577.644
M1,M155,ACACME,7.9,M,M,48.99185,0.5,2.95,2.45,16.96,27.69,775.284
M1,M155,ACACME,5.7,,b,25.50465,0.5,2.95,2.45,16.96,27.69,485.412
M1,M155,ACACME,4.2,,b,13.8474,0.5,2.95,2.45,16.96,27.69,287.772
M1,M155,ACACME,5.6,,b,24.6176,0.5,2.95,2.45,16.96,27.69,472.236
M1,M155,ACACME,2.4,,b,4.5216,0.5,2.95,2.45,16.96,27.69,50.604
M1,M155,ACACME,1,,b,0.785,0.5,2.95,2.45,16.96,27.69,-133.86
M1,M155,ACACME,1.8,,b,2.5434,0.5,2.95,2.45,16.96,27.69,-28.452
M1,M155,ACACME,2.4,,b,4.5216,0.5,2.95,2.45,16.96,27.69,50.604
M1,M155,ACACME,4.7,,b,17.34065,0.5,2.95,2.45,16.96,27.69,353.652
M1,M155,ACACME,5,,b,19.625,0.5,2.95,2.45,16.96,27.69,393.18
M1,M155,ACACME,5.2,,b,21.2264,0.5,2.95,2.45,16.96,27.69,419.532
M1,M155,ACACME,5.9,,b,27.32585,0.5,2.95,2.45,16.96,27.69,511.764
M1,M155,ACACME,1,,b,0.785,0.5,2.95,2.45,16.96,27.69,-133.86
M1,M155,ACACME,9.9,M,M,76.93785,0.9,2.92,2.02,9.01,12.14,1038.804
M1,M155,ACACME,2.3,,b,4.15265,0.9,2.92,2.02,9.01,12.14,37.428
M1,M155,ACACME,5.6,,b,24.6176,0.9,2.92,2.02,9.01,12.14,472.236
M1,M155,ACACME,7,,b,38.465,0.9,2.92,2.02,9.01,12.14,656.7
M1,M155,ACACME,4.4,,b,15.1976,0.9,2.92,2.02,9.01,12.14,314.124
M1,M155,ACACME,5.4,,b,22.8906,0.9,2.92,2.02,9.01,12.14,445.884
M1,M155,ACACME,5.5,,b,23.74625,0.9,2.92,2.02,9.01,12.14,459.06
M1,M155,ACACME,3.3,,b,8.54865,0.9,2.92,2.02,9.01,12.14,169.188
M1,M155,ACACME,4.9,,b,18.84785,0.9,2.92,2.02,9.01,12.14,380.004
M1,M155,ACACME,5.9,,b,27.32585,0.9,2.92,2.02,9.01,12.14,511.764
M1,M155,ACACME,5,,b,19.625,0.9,2.92,2.02,9.01,12.14,393.18
M1,M155,ACACME,9.3,,b,67.89465,0.9,2.92,2.02,9.01,12.14,959.748
M1,M155,ACACME,9.3,,b,67.89465,0.9,2.92,2.02,9.01,12.14,959.748
M1,M155,ACACME,7.5,,b,44.15625,0.9,2.92,2.02,9.01,12.14,722.58
M1,M155,ACACME,5.1,,b,20.41785,0.9,2.92,2.02,9.01,12.14,406.356
M1,M157,ACACME,2.8,M,M,6.1544,0.4,1.25,0.85,4.9,2.78,103.308
M1,M157,ACACME,1.6,,b,2.0096,0.4,1.25,0.85,4.9,2.78,-54.804
M1,M157,ACACME,2.1,,b,3.46185,0.4,1.25,0.85,4.9,2.78,11.076
M1,M157,ACACME,1.2,,b,1.1304,0.4,1.25,0.85,4.9,2.78,-107.508
M1,M157,ACACME,1.3,,b,1.32665,0.4,1.25,0.85,4.9,2.78,-94.332
M1,M157,ACACME,2.6,,b,5.3066,0.4,1.25,0.85,4.9,2.78,76.956
M1,M157,ACACME,1.6,,b,2.0096,0.4,1.25,0.85,4.9,2.78,-54.804
M1,M157,ACACME,1.2,,b,1.1304,0.4,1.25,0.85,4.9,2.78,-107.508
M1,M157,ACACME,1.1,,b,0.94985,0.4,1.25,0.85,4.9,2.78,-120.684
M1,M157,ACACME,1.4,,b,1.5386,0.4,1.25,0.85,4.9,2.78,-81.156
M1,M157,ACACME,1.2,,b,1.1304,0.4,1.25,0.85,4.9,2.78,-107.508
M1,M158,ACACME,5.9,M,M,27.32585,0.45,2.08,1.63,10.24,11.13,511.764
M1,M158,ACACME,4.1,,b,13.19585,0.45,2.08,1.63,10.24,11.13,274.596
M1,M158,ACACME,4.9,,b,18.84785,0.45,2.08,1.63,10.24,11.13,380.004
M1,M158,ACACME,2.6,,b,5.3066,0.45,2.08,1.63,10.24,11.13,76.956
M1,M158,ACACME,3.7,,b,10.74665,0.45,2.08,1.63,10.24,11.13,221.892
M1,M158,ACACME,3.1,,b,7.54385,0.45,2.08,1.63,10.24,11.13,142.836
M1,M158,ACACME,3.1,,b,7.54385,0.45,2.08,1.63,10.24,11.13,142.836
M1,M158,ACACME,2.6,,b,5.3066,0.45,2.08,1.63,10.24,11.13,76.956
M1,M158,ACACME,5.1,,b,20.41785,0.45,2.08,1.63,10.24,11.13,406.356
M1,M158,ACACME,1.9,,b,2.83385,0.45,2.08,1.63,10.24,11.13,-15.276
M1,M158,ACACME,1.7,,b,2.26865,0.45,2.08,1.63,10.24,11.13,-41.628
M1,M158,ACACME,3.1,,b,7.54385,0.45,2.08,1.63,10.24,11.13,142.836
M1,M158,ACACME,2.8,,b,6.1544,0.45,2.08,1.63,10.24,11.13,103.308
M1,M158,ACACME,3.9,,b,11.93985,0.45,2.08,1.63,10.24,11.13,248.244
M1,M160,ACACME,3.2,M,M,8.0384,0.5,0.8,0.3,2.28,0.46,156.012
M1,M160,ACACME,1.6,,b,2.0096,0.5,0.8,0.3,2.28,0.46,-54.804
M1,M160,ACACME,1.2,,b,1.1304,0.5,0.8,0.3,2.28,0.46,-107.508
M1,M160,ACACME,1.7,,b,2.26865,0.5,0.8,0.3,2.28,0.46,-41.628
M1,M160,ACACME,1.2,,b,1.1304,0.5,0.8,0.3,2.28,0.46,-107.508
M1,M160,ACACME,1.1,,b,0.94985,0.5,0.8,0.3,2.28,0.46,-120.684
M1,M161,ACACME,1.4,M,M,1.5386,0.3,1,0.7,2.35,1.1,-81.156
M1,M161,ACACME,1,,b,0.785,0.3,1,0.7,2.35,1.1,-133.86
M1,M161,ACACME,1.7,M,M,2.26865,0.3,1,0.7,2.35,1.1,-41.628
M1,M161,ACACME,1.2,,b,1.1304,0.3,1,0.7,2.35,1.1,-107.508
M1,M161,ACACME,1.2,,b,1.1304,0.3,1,0.7,2.35,1.1,-107.508
M1,M161,ACACME,1,,b,0.785,0.3,1,0.7,2.35,1.1,-133.86
M1,M161,ACACME,1,,b,0.785,0.3,1,0.7,2.35,1.1,-133.86
M1,M161,ACACME,1.1,,b,0.94985,0.3,1,0.7,2.35,1.1,-120.684
M1,M161,ACACME,1.5,,b,1.76625,0.3,1,0.7,2.35,1.1,-67.98
M1,M161,ACACME,1,,b,0.785,0.3,1,0.7,2.35,1.1,-133.86
M1,M161,ACACME,1,,b,0.785,0.3,1,0.7,2.35,1.1,-133.86
M1,M161,ACACME,1.7,,b,2.26865,0.3,1,0.7,2.35,1.1,-41.628
M1,M161,ACACME,1,,b,0.785,0.3,1,0.7,2.35,1.1,-133.86
M1,M161,ACACME,1.3,,b,1.32665,0.3,1,0.7,2.35,1.1,-94.332
M1,M161,ACACME,1.5,,b,1.76625,0.3,1,0.7,2.35,1.1,-67.98
M1,M164,ACACME,2.4,M,M,4.5216,0.8,1,0.2,3.11,0.41,50.604
M1,M164,ACACME,1.4,,b,1.5386,0.8,1,0.2,3.11,0.41,-81.156
M1,M164,ACACME,1.4,,b,1.5386,0.8,1,0.2,3.11,0.41,-81.156
M1,M164,ACACME,1,,b,0.785,0.8,1,0.2,3.11,0.41,-133.86
M1,M164,ACACME,2,,b,3.14,0.8,1,0.2,3.11,0.41,-2.1
M1,M164,ACACME,1.2,,b,1.1304,0.8,1,0.2,3.11,0.41,-107.508
M1,M164,ACACME,1.3,,b,1.32665,0.8,1,0.2,3.11,0.41,-94.332
M1,M164,ACACME,1.4,,b,1.5386,0.8,1,0.2,3.11,0.41,-81.156
M1,M164,ACACME,1.8,,b,2.5434,0.8,1,0.2,3.11,0.41,-28.452
M1,M166,ACACME,10.1,M,M,80.07785,0.7,3.75,3.05,19.19,39.01,1065.156
M1,M166,ACACME,8.7,,b,59.41665,0.7,3.75,3.05,19.19,39.01,880.692
M1,M166,ACACME,2.8,,b,6.1544,0.7,3.75,3.05,19.19,39.01,103.308
M1,M166,ACACME,6.1,,b,29.20985,0.7,3.75,3.05,19.19,39.01,538.116
M1,M166,ACACME,5,,b,19.625,0.7,3.75,3.05,19.19,39.01,393.18
M1,M166,ACACME,2.2,,b,3.7994,0.7,3.75,3.05,19.19,39.01,24.252
M1,M166,ACACME,6.2,,b,30.1754,0.7,3.75,3.05,19.19,39.01,551.292
M1,M166,ACACME,8,,b,50.24,0.7,3.75,3.05,19.19,39.01,788.46
M1,M166,ACACME,3.1,,b,7.54385,0.7,3.75,3.05,19.19,39.01,142.836
M1,M166,ACACME,7.2,,b,40.6944,0.7,3.75,3.05,19.19,39.01,683.052
M1,M166,ACACME,4.5,,b,15.89625,0.7,3.75,3.05,19.19,39.01,327.3
M1,M166,ACACME,6.3,,b,31.15665,0.7,3.75,3.05,19.19,39.01,564.468
M1,M166,ACACME,1.9,,b,2.83385,0.7,3.75,3.05,19.19,39.01,-15.276
M1,M166,ACACME,6.7,,b,35.23865,0.7,3.75,3.05,19.19,39.01,617.172
M1,M166,ACACME,1.6,,b,2.0096,0.7,3.75,3.05,19.19,39.01,-54.804
M1,M166,ACACME,2.2,,b,3.7994,0.7,3.75,3.05,19.19,39.01,24.252
M1,M166,ACACME,2.8,,b,6.1544,0.7,3.75,3.05,19.19,39.01,103.308
M1,M167,ACACME,2.3,M,M,4.15265,0.3,1.6,1.3,4.87,4.22,37.428
M1,M167,ACACME,2,,b,3.14,0.3,1.6,1.3,4.87,4.22,-2.1
M1,M167,ACACME,1.5,,b,1.76625,0.3,1.6,1.3,4.87,4.22,-67.98
M1,M167,ACACME,1.7,,b,2.26865,0.3,1.6,1.3,4.87,4.22,-41.628
M1,M167,ACACME,1.6,,b,2.0096,0.3,1.6,1.3,4.87,4.22,-54.804
M1,M169,ACACME,7.3,M,M,41.83265,0.8,2.18,1.38,12.86,11.83,696.228
M1,M169,ACACME,2.3,,b,4.15265,0.8,2.18,1.38,12.86,11.83,37.428
M1,M169,ACACME,3.5,,b,9.61625,0.8,2.18,1.38,12.86,11.83,195.54
M1,M169,ACACME,4.9,,b,18.84785,0.8,2.18,1.38,12.86,11.83,380.004
M1,M169,ACACME,3.8,,b,11.3354,0.8,2.18,1.38,12.86,11.83,235.068
M1,M169,ACACME,3.9,,b,11.93985,0.8,2.18,1.38,12.86,11.83,248.244
M1,M169,ACACME,3.6,,b,10.1736,0.8,2.18,1.38,12.86,11.83,208.716
M1,M169,ACACME,2.1,,b,3.46185,0.8,2.18,1.38,12.86,11.83,11.076
M1,M169,ACACME,2.3,,b,4.15265,0.8,2.18,1.38,12.86,11.83,37.428
M1,M169,ACACME,4.4,,b,15.1976,0.8,2.18,1.38,12.86,11.83,314.124
M1,M169,ACACME,2.5,,b,4.90625,0.8,2.18,1.38,12.86,11.83,63.78
M1,M169,ACACME,6.3,,b,31.15665,0.8,2.18,1.38,12.86,11.83,564.468
M1,M169,ACACME,6.8,,b,36.2984,0.8,2.18,1.38,12.86,11.83,630.348
M1,M169,ACACME,3.8,,b,11.3354,0.8,2.18,1.38,12.86,11.83,235.068
M1,M169,ACACME,6.9,,b,37.37385,0.8,2.18,1.38,12.86,11.83,643.524
M1,M169,ACACME,4.2,,b,13.8474,0.8,2.18,1.38,12.86,11.83,287.772
M1,M169,ACACME,6.7,,b,35.23865,0.8,2.18,1.38,12.86,11.83,617.172
M1,M169,ACACME,5.2,,b,21.2264,0.8,2.18,1.38,12.86,11.83,419.532
M1,M174,ACACME,2.1,M,M,3.46185,0.3,1,0.7,5.04,2.35,11.076
M1,M174,ACACME,2,,b,3.14,0.3,1,0.7,5.04,2.35,-2.1
M1,M174,ACACME,1.6,,b,2.0096,0.3,1,0.7,5.04,2.35,-54.804
M1,M174,ACACME,1.6,,b,2.0096,0.3,1,0.7,5.04,2.35,-54.804
M1,M174,ACACME,1.3,,b,1.32665,0.3,1,0.7,5.04,2.35,-94.332
M1,M174,ACACME,1.3,,b,1.32665,0.3,1,0.7,5.04,2.35,-94.332
M1,M174,ACACME,1.6,,b,2.0096,0.3,1,0.7,5.04,2.35,-54.804
M1,M174,ACACME,1.2,,b,1.1304,0.3,1,0.7,5.04,2.35,-107.508
M1,M174,ACACME,1.5,,b,1.76625,0.3,1,0.7,5.04,2.35,-67.98
M1,M174,ACACME,1.1,,b,0.94985,0.3,1,0.7,5.04,2.35,-120.684
M1,M174,ACACME,6.4,M,M,32.1536,0.6,2.07,1.47,5.69,5.58,577.644
M1,M174,ACACME,4,,b,12.56,0.6,2.07,1.47,5.69,5.58,261.42
M1,M174,ACACME,2.4,,b,4.5216,0.6,2.07,1.47,5.69,5.58,50.604
M1,M174,ACACME,1.3,,b,1.32665,0.6,2.07,1.47,5.69,5.58,-94.332
M1,M174,ACACME,2,,b,3.14,0.6,2.07,1.47,5.69,5.58,-2.1
M2,M207,ACACME,4.6,M,M,16.6106,0.6,1.2,0.6,2.39,0.96,340.476
M2,M207,ACACME,1.2,,b,1.1304,0.6,1.2,0.6,2.39,0.96,-107.508
M2,M208,ACACME,3.7,M,M,10.74665,1.6,4.15,2.55,33.37,56.72,221.892
M2,M209,ACACME,1.3,M,M,1.32665,0.7,2.61,1.91,9.39,11.96,-94.332
M2,M209,ACACME,2.7,M,M,5.72265,0.7,1.7,1,0.94,0.63,90.132
M2,M209,ACACME,1.9,,b,2.83385,0.7,1.7,1,0.94,0.63,-15.276
M2,M209,ACACME,3.8,M,M,11.3354,0.7,1.7,1,0.94,0.63,235.068
M2,M212,ACACME,15.7,M,M,193.49465,1.3,3.72,2.42,18.62,30.04,1803.012
M2,M212,ACACME,9.1,,b,65.00585,1.3,3.72,2.42,18.62,30.04,933.396
M2,M212,ACACME,11.1,M,M,96.71985,1.14,3.32,2.18,12.59,18.3,1196.916
M2,M212,ACACME,8.4,,b,55.3896,1.14,3.32,2.18,12.59,18.3,841.164
M2,M212,ACACME,8.4,,b,55.3896,1.14,3.32,2.18,12.59,18.3,841.164
M2,M212,ACACME,8.3,,b,54.07865,1.14,3.32,2.18,12.59,18.3,827.988
M2,M213,ACACME,9.2,M,M,66.4424,1,3.91,2.91,8.12,15.75,946.572
M2,M213,ACACME,6.5,,b,33.16625,1,3.91,2.91,8.12,15.75,590.82
M2,M213,ACACME,3.5,,b,9.61625,1,3.91,2.91,8.12,15.75,195.54
M2,M213,ACACME,12.3,M,M,118.76265,0.55,4.27,3.72,50.63,125.57,1355.028
M2,M213,ACACME,3.9,,b,11.93985,0.55,4.27,3.72,50.63,125.57,248.244
M2,M213,ACACME,7.6,,b,45.3416,0.55,4.27,3.72,50.63,125.57,735.756
M2,M213,ACACME,9,,b,63.585,0.55,4.27,3.72,50.63,125.57,920.22
M2,M213,ACACME,2,,b,3.14,0.55,4.27,3.72,50.63,125.57,-2.1
M2,M213,ACACME,9,,b,63.585,0.55,4.27,3.72,50.63,125.57,920.22
M2,M213,ACACME,10.7,M,M,89.87465,0.55,4.27,3.72,50.63,,1144.212
M2,M213,ACACME,6,,b,28.26,0.55,4.27,3.72,50.63,125.57,524.94
M2,M213,ACACME,8.8,,b,60.7904,0.55,4.27,3.72,50.63,125.57,893.868
M2,M213,ACACME,9.1,,b,65.00585,0.55,4.27,3.72,50.63,,933.396
M2,M213,ACACME,11.9,,b,111.16385,0.55,4.27,3.72,50.63,125.57,1302.324
M2,M213,ACACME,3.8,,b,11.3354,0.55,4.27,3.72,50.63,125.57,235.068
M2,M213,ACACME,2.1,,b,3.46185,0.55,4.27,3.72,50.63,125.57,11.076
M2,M213,ACACME,4.6,,b,16.6106,0.55,4.27,3.72,50.63,125.57,340.476
M2,M213,ACACME,9.3,,b,67.89465,0.55,4.27,3.72,50.63,125.57,959.748
M2,M213,ACACME,8.6,,b,58.0586,0.55,4.27,3.72,50.63,125.57,867.516
M2,M213,ACACME,8.7,,b,59.41665,0.55,4.27,3.72,50.63,125.57,880.692
M2,M213,ACACME,8.2,,b,52.7834,0.55,4.27,3.72,50.63,125.57,814.812
M2,M213,ACACME,4.3,,b,14.51465,0.55,4.27,3.72,50.63,125.57,300.948
M2,M213,ACACME,16.3,M,M,208.56665,0.9,2.86,1.96,22.3,29.14,1882.068
M2,M213,ACACME,6.9,,b,37.37385,0.9,2.86,1.96,22.3,29.14,643.524
M2,M213,ACACME,16.2,,b,206.0154,0.9,2.86,1.96,22.3,29.14,1868.892
M2,M213,ACACME,2.2,,b,3.7994,0.9,2.86,1.96,22.3,29.14,24.252
M2,M213,ACACME,9.4,,b,69.3626,0.9,2.86,1.96,22.3,29.14,972.924
M2,M213,ACACME,6.3,M,M,31.15665,0.9,2.86,1.96,22.3,29.14,564.468
M2,M213,ACACME,4.3,,b,14.51465,0.9,2.86,1.96,22.3,29.14,300.948
M2,M213,ACACME,3,,b,7.065,0.9,2.86,1.96,22.3,29.14,129.66
M2,M213,ACACME,1,,b,0.785,0.9,2.86,1.96,22.3,29.14,-133.86
M2,M213,ACACME,5.9,,b,27.32585,0.9,2.86,1.96,22.3,29.14,511.764
M2,M213,ACACME,3,,b,7.065,0.9,2.86,1.96,22.3,29.14,129.66
M2,M213,ACACME,6.4,M,M,32.1536,1.2,3.65,2.45,13.07,21.34,577.644
M2,M213,ACACME,5.8,,b,26.4074,1.2,3.65,2.45,13.07,21.34,498.588
M2,M213,ACACME,5.8,,b,26.4074,1.2,3.65,2.45,13.07,21.34,498.588
M2,M213,ACACME,6,,b,28.26,1.2,3.65,2.45,13.07,21.34,524.94
M2,M213,ACACME,3.5,,b,9.61625,1.2,3.65,2.45,13.07,21.34,195.54
M2,M213,ACACME,4,,b,12.56,1.2,3.65,2.45,13.07,21.34,261.42
M2,M214,ACACME,11.3,M,M,100.23665,0.9,1.49,0.59,5.2,2.04,1223.268
M2,M215,ACACME,19,M,M,283.385,0.8,3.81,3.01,14.45,29,2237.82
M2,M215,ACACME,6.8,,b,36.2984,0.8,3.81,3.01,14.45,29,630.348
M2,M215,ACACME,1.7,,b,2.26865,0.8,3.81,3.01,14.45,29,-41.628
M2,M215,ACACME,5.7,,b,25.50465,0.8,3.81,3.01,14.45,29,485.412
M2,M215,ACACME,17.6,,b,243.1616,0.8,3.81,3.01,14.45,29,2053.356
M2,M215,ACACME,11.5,,b,103.81625,0.8,3.81,3.01,14.45,29,1249.62
M2,M215,ACACME,7.9,M,M,48.99185,1,3.26,2.26,3.54,5.33,775.284
M2,M215,ACACME,4.4,,b,15.1976,1,3.26,2.26,3.54,5.33,314.124
M2,M215,ACACME,6,,b,28.26,1,3.26,2.26,3.54,5.33,524.94
M2,M215,ACACME,2.4,,b,4.5216,1,3.26,2.26,3.54,5.33,50.604
M2,M215,ACACME,4.9,,b,18.84785,1,3.26,2.26,3.54,5.33,380.004
M2,M215,ACACME,14.4,M,M,162.7776,0.7,3.05,2.35,11.26,17.65,1631.724
M2,M216,ACACME,8,M,M,50.24,1.1,2.16,1.06,5.82,4.11,788.46
M2,M216,ACACME,6.6,,b,34.1946,1.1,2.16,1.06,5.82,4.11,603.996
M2,M216,ACACME,3.6,,b,10.1736,1.1,2.16,1.06,5.82,4.11,208.716
M2,M216,ACACME,2.2,,b,3.7994,1.1,2.16,1.06,5.82,4.11,24.252
M2,M216,ACACME,6.2,,b,30.1754,1.1,2.16,1.06,5.82,4.11,551.292
M2,M216,ACACME,12.5,M,M,122.65625,0.9,4.66,3.76,19.59,49.09,1381.38
M2,M216,ACACME,7.2,M,M,40.6944,0.8,3.82,3.02,7.04,14.17,683.052
M2,M216,ACACME,4.8,,b,18.0864,0.8,3.82,3.02,7.04,14.17,366.828
M2,M216,ACACME,1.1,,b,0.94985,0.8,3.82,3.02,7.04,14.17,-120.684
M2,M216,ACACME,1.7,,b,2.26865,0.8,3.82,3.02,7.04,14.17,-41.628
M2,M218,ACACME,2.7,M,M,5.72265,1.1,4.1,3,9.29,18.59,90.132
M2,M220,ACACME,9.9,M,M,76.93785,1,2.47,1.47,7.05,6.91,1038.804
M2,M220,ACACME,1.5,,b,1.76625,1,2.47,1.47,7.05,6.91,-67.98
M2,M220,ACACME,5.5,,b,23.74625,1,2.47,1.47,7.05,6.91,459.06
M2,M223,ACACME,16.3,M,M,208.56665,2.62,6.1,3.48,42.66,98.98,1882.068
M2,M223,ACACME,13.8,,b,149.4954,2.62,6.1,3.48,42.66,98.98,1552.668
M2,M223,ACACME,15.4,,b,186.1706,2.62,6.1,3.48,42.66,98.98,1763.484
M2,M223,ACACME,11.5,,b,103.81625,2.62,6.1,3.48,42.66,98.98,1249.62
M2,M223,ACACME,2,,b,3.14,2.62,6.1,3.48,42.66,98.98,-2.1
M2,M223,ACACME,16.2,,b,206.0154,2.62,6.1,3.48,42.66,98.98,1868.892
M2,M223,ACACME,1.6,M,M,2.0096,0.6,1.15,0.55,0.35,0.13,-54.804
M2,M223,ACACME,2.4,M,M,4.5216,0.65,1.59,0.94,2.03,1.27,50.604
M2,M223,ACACME,2.1,,b,3.46185,0.65,1.59,0.94,2.03,1.27,11.076
M2,M225,ACACME,2.7,M,M,5.72265,1.1,1.86,0.76,2.5,1.27,90.132
M2,M225,ACACME,7.8,M,M,47.7594,0.5,1.65,1.15,3.86,2.96,762.108
M2,M225,ACACME,7.1,,b,39.57185,0.5,1.65,1.15,3.86,2.96,669.876
M2,M225,ACACME,5.8,,b,26.4074,0.5,1.65,1.15,3.86,2.96,498.588
M2,M225,ACACME,2.4,M,M,4.5216,0.7,1.4,0.7,1.64,0.77,50.604
M2,M225,ACACME,4.1,M,M,13.19585,0.7,1.4,0.7,2.51,1.17,274.596
M2,M225,ACACME,1.4,,b,1.5386,0.7,1.4,0.7,2.51,1.17,-81.156
M2,M225,ACACME,2.2,M,M,3.7994,0.7,1.4,0.7,2.51,1.17,24.252
M2,M225,ACACME,2.4,M,M,4.5216,0.6,1.3,0.7,0.99,0.46,50.604
M2,M225,ACACME,11.6,M,M,105.6296,0.7,3.52,2.82,8.94,16.81,1262.796
M2,M225,ACACME,9.2,,b,66.4424,0.7,3.52,2.82,8.94,16.81,946.572
M2,M225,ACACME,6.5,,b,33.16625,0.7,3.52,2.82,8.94,16.81,590.82
M2,M225,ACACME,3.7,,b,10.74665,0.7,3.52,2.82,8.94,16.81,221.892
M2,M225,ACACME,2.6,,b,5.3066,0.7,3.52,2.82,8.94,16.81,76.956
M2,M225,ACACME,3.6,M,M,10.1736,0.8,3.72,2.92,15.36,29.91,208.716
M2,M225,ACACME,2.6,,b,5.3066,0.8,3.72,2.92,15.36,29.91,76.956
M2,M225,ACACME,1.3,,b,1.32665,0.8,3.72,2.92,15.36,29.91,-94.332
M2,M226,ACACME,12.3,M,M,118.76265,1.2,3.31,2.11,10.19,14.34,1355.028
M2,M226,ACACME,7.1,,b,39.57185,1.2,3.31,2.11,10.19,14.34,669.876
M2,M226,ACACME,3.9,,b,11.93985,1.2,3.31,2.11,10.19,14.34,248.244
M2,M226,ACACME,8.3,,b,54.07865,1.2,3.31,2.11,10.19,14.34,827.988
M2,M226,ACACME,2.1,M,M,3.46185,0.7,2.12,1.42,3.09,2.93,11.076
M2,M226,ACACME,8.6,M,M,58.0586,0.65,1.9,1.25,1.41,1.18,867.516
M2,M251,ACACME,8.6,M,M,58.0586,0.65,1.9,1.25,1.41,1.18,867.516
M2,M251,ACACME,3.8,,b,11.3354,0.65,1.9,1.25,1.41,1.18,235.068
M2,M251,ACACME,7,,b,38.465,0.65,1.9,1.25,1.41,1.18,656.7
M2,M251,ACACME,5.3,,b,22.05065,0.65,1.9,1.25,1.41,1.18,432.708
M2,M251,ACACME,8.2,,b,52.7834,0.65,1.9,1.25,1.41,1.18,814.812
M2,M251,ACACME,3.4,,b,9.0746,0.65,1.9,1.25,1.41,1.18,182.364
M2,M251,ACACME,3.4,,b,9.0746,0.65,1.9,1.25,1.41,1.18,182.364
M2,M251,ACACME,2.2,M,M,3.7994,0.5,1.2,0.7,1.51,0.7,24.252
M2,M251,ACACME,1.3,,b,1.32665,0.5,1.2,0.7,1.51,0.7,-94.332
M2,M251,ACACME,1.2,,b,1.1304,0.5,1.2,0.7,1.51,0.7,-107.508
M2,M251,ACACME,1.2,,b,1.1304,0.5,1.2,0.7,1.51,0.7,-107.508
M2,M251,ACACME,8.3,M,M,54.07865,0.7,3.55,2.85,16.92,32.16,827.988
M2,M251,ACACME,3.9,,b,11.93985,0.7,3.55,2.85,16.92,32.16,248.244
M2,M251,ACACME,4.9,,b,18.84785,0.7,3.55,2.85,16.92,32.16,380.004
M2,M251,ACACME,6.9,,b,37.37385,0.7,3.55,2.85,16.92,32.16,643.524
M2,M251,ACACME,6,,b,28.26,0.7,3.55,2.85,16.92,32.16,524.94
M2,M251,ACACME,3.7,,b,10.74665,0.7,3.55,2.85,16.92,32.16,221.892
M2,M251,ACACME,4,,b,12.56,0.7,3.55,2.85,16.92,32.16,261.42
M2,M251,ACACME,5.5,,b,23.74625,0.7,3.55,2.85,16.92,32.16,459.06
M2,M251,ACACME,4.8,,b,18.0864,0.7,3.55,2.85,16.92,32.16,366.828
M2,M251,ACACME,4.9,,b,18.84785,0.7,3.55,2.85,16.92,32.16,380.004
M2,M253,ACACME,15,M,M,176.625,0.8,2,1.2,9.57,7.66,1710.78
M2,M253,ACACME,9.4,,b,69.3626,0.8,2,1.2,9.57,7.66,972.924
M2,M253,ACACME,10.8,,b,91.5624,0.8,2,1.2,9.57,7.66,1157.388
M2,M253,ACACME,11.1,,b,96.71985,0.8,2,1.2,9.57,7.66,1196.916
M2,M254,ACACME,1.4,M,M,1.5386,0.2,0.6,0.4,0.85,0.23,-81.156
M2,M254,ACACME,1.4,,b,1.5386,0.2,0.6,0.4,0.85,0.23,-81.156
M2,M254,ACACME,1.1,,b,0.94985,0.2,0.6,0.4,0.85,0.23,-120.684
M2,M255,ACACME,8,M,M,50.24,0.5,2.55,2.05,10.72,14.64,788.46
M2,M255,ACACME,4.2,,b,13.8474,0.5,2.55,2.05,10.72,14.64,287.772
M2,M255,ACACME,1.3,,b,1.32665,0.5,2.55,2.05,10.72,14.64,-94.332
