"row_id","article_id","data_availability","data_archive","data_doi","data_license","data_download","data_format","data_README","code_used","code_archived","code_download","code_language","code_README","mc_data_availability","mc_data_archive","mc_data_doi","mc_data_license","mc_data_download","mc_data_format","mc_data_README","mc_code_used","mc_code_archived","mc_code_download","mc_code_language","mc_code_README","cooper_any_readme","mc_any_readme","disagreements","data_availability_verdict","data_availability_comment","data_archive_verdict","data_archive_comment","data_license_verdict","data_license_comment","data_download_verdict","data_download_comment","code_archived_verdict","code_archived_comment","code_download_verdict","code_download_comment","any_readme_verdict","any_readme_comment","reviewed"
"10_1111_1365_2435_13791","10_1111_1365_2435_13791","Yes","Other repo/database","Yes","Unsure","Yes",".xls(x)","No","Yes","No",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,"data_availability[cooper=Yes,mc=No]","COOPER_RIGHT","Paper text: 'Data for all experiments conducted for this paper are publicly available on the Oxford University Research Archive at https://doi.org/10.5287/bodleian:ZVb26KZ6p.' Not a repo_check-recognized platform; repo_check found/listed nothing at all for this paper.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"10_1002_pan3_10727","10_1002_pan3_10727","No",NA,NA,NA,NA,NA,NA,"Yes","No",NA,NA,NA,TRUE,"Zenodo","10.5281/zenodo.13643411",TRUE,TRUE,".csv",FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,"data_availability[cooper=No,mc=Yes]","METACHECK_RIGHT","the Data Availability Statement explicitly states ""The following Supplementary Data that support the findings of this study are available in Zenodo"" with a working DOI badge link (10.5281/zenodo.13643411); the paper clearly deposits data, so Cooper marking No appears to be a human-coding error",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"10_1111_1365_2435_14619","10_1111_1365_2435_14619","Yes","Figshare","Yes","Yes","Yes",".xls(x)","Yes","Yes","No",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"data_availability[cooper=Yes,mc=No];any_readme[cooper=Yes,mc=No]","COOPER_RIGHT","Paper text: ""Data are available on Figshare: https://doi.org/10.26188/26180891 (Plumanns-Pouton et al., 2024b)"" (a University of Melbourne institutional Figshare instance, prefix 10.26188). repo_check has no record of attempting this specific DOI at all (no matching row in gated_repos or repo_metadata), consistent with this custom-domain Figshare instance not being recognized by repo_check's provider matching. This leaves repo_check$table empty and produces mc_data_availability=FALSE.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","Same unsupported/unrecognized-provider gap: the University of Melbourne's institutional Figshare instance (10.26188 prefix) was never attempted by repo_check, so no file listing or doc_role signal was ever generated for this paper.",TRUE
"10_1111_1365_2656_13548","10_1111_1365_2656_13548","Yes","Dryad","Yes","Yes","Yes",".csv/.tsv;.xls(x)","Yes","Yes","No",NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Archive-only: repo_check's file listing for this paper is a single compressed archive (.zip/.rar/...) with no separate top-level file. repo_check's own peek_zips=TRUE default DOES try to read a zip's file listing remotely without downloading it, so a README bundled inside is not automatically invisible -- but that peek attempt evidently failed for this specific archive. Confirmed structural cause for Dryad-hosted zips: the peek's HTTP Range request is unauthenticated and Dryad's file-download endpoint returns 401 Unauthorized without an OAuth token, so the peek can never succeed there. For Zenodo/other platforms the failure cause is not yet fully pinned down (see the issue's discussion). Filed as https://github.com/scienceverse/metacheck/issues/378. DIFFERENT_DEFINITION rather than a verdict: resolving this needs a code fix (authenticated peek requests, at minimum for Dryad), not a judgement call on this specific paper.",TRUE
"10_1111_1365_2435_13248","10_1111_1365_2435_13248","Yes","Dryad","Yes","Yes",NA,NA,"Yes","Yes","No",NA,NA,NA,TRUE,"Dryad","doi:10.5061/dryad.vk002fn",TRUE,TRUE,".csv",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README likely reflects Dryad's dataset abstract (the ONLY free-text field Dryad's API exposes) -- confirmed on 9 real Dryad datasets from this same miss set that this field is consistently the paper's own scientific abstract (numbered background/methods/results prose), never file-level documentation. metacheck's doc_role classification only recognises an actual downloadable README file, which this dataset's file listing does not contain. Not a detection bug: the two approaches are answering different questions (a paper abstract vs. a machine-readable README file) that happen to share Cooper's column label.",TRUE
"10_1111_1365_2656_13289","10_1111_1365_2656_13289","Yes","Dryad","Yes","Yes","Yes",".xls(x)","Yes","Yes","No",NA,NA,NA,TRUE,"Dryad","doi:10.5061/dryad.7sqv9s4q8",TRUE,TRUE,".xlsx",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README likely reflects Dryad's dataset abstract (the ONLY free-text field Dryad's API exposes) -- confirmed on 9 real Dryad datasets from this same miss set that this field is consistently the paper's own scientific abstract (numbered background/methods/results prose), never file-level documentation. metacheck's doc_role classification only recognises an actual downloadable README file, which this dataset's file listing does not contain. Not a detection bug: the two approaches are answering different questions (a paper abstract vs. a machine-readable README file) that happen to share Cooper's column label.",TRUE
"10_1111_1365_2435_13750","10_1111_1365_2435_13750","Yes","Dryad","Yes","Yes","Yes",".xls(x)","Yes","Yes","No",NA,NA,NA,TRUE,"Dryad","doi:10.5061/dryad.5hqbzkh4z",TRUE,TRUE,".xlsx",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README likely reflects Dryad's dataset abstract (the ONLY free-text field Dryad's API exposes) -- confirmed on 9 real Dryad datasets from this same miss set that this field is consistently the paper's own scientific abstract (numbered background/methods/results prose), never file-level documentation. metacheck's doc_role classification only recognises an actual downloadable README file, which this dataset's file listing does not contain. Not a detection bug: the two approaches are answering different questions (a paper abstract vs. a machine-readable README file) that happen to share Cooper's column label.",TRUE
"10_1111_1365_2664_14288","10_1111_1365_2664_14288","Yes","Zenodo;Other repo/database","Yes","Yes","Yes",".tif;.shp","Yes","Unsure",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Archive-only: repo_check's file listing for this paper is a single compressed archive (.zip/.rar/...) with no separate top-level file. repo_check's own peek_zips=TRUE default DOES try to read a zip's file listing remotely without downloading it, so a README bundled inside is not automatically invisible -- but that peek attempt evidently failed for this specific archive. Confirmed structural cause for Dryad-hosted zips: the peek's HTTP Range request is unauthenticated and Dryad's file-download endpoint returns 401 Unauthorized without an OAuth token, so the peek can never succeed there. For Zenodo/other platforms the failure cause is not yet fully pinned down (see the issue's discussion). Filed as https://github.com/scienceverse/metacheck/issues/378. DIFFERENT_DEFINITION rather than a verdict: resolving this needs a code fix (authenticated peek requests, at minimum for Dryad), not a judgement call on this specific paper.",TRUE
"10_1111_1365_2745_13276","10_1111_1365_2745_13276","Yes","Dryad","Yes","Yes","Yes",".xls(x)","Yes","Yes","No",NA,NA,NA,TRUE,"Dryad","doi:10.5061/dryad.040jp22",TRUE,TRUE,".xlsx",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README likely reflects Dryad's dataset abstract (the ONLY free-text field Dryad's API exposes) -- confirmed on 9 real Dryad datasets from this same miss set that this field is consistently the paper's own scientific abstract (numbered background/methods/results prose), never file-level documentation. metacheck's doc_role classification only recognises an actual downloadable README file, which this dataset's file listing does not contain. Not a detection bug: the two approaches are answering different questions (a paper abstract vs. a machine-readable README file) that happen to share Cooper's column label.",TRUE
"10_1002_pan3_10648","10_1002_pan3_10648","Yes","Dryad","Yes, but DOI not found/incorrect","Unsure",NA,NA,NA,"Yes","No",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,"data_availability[cooper=Yes,mc=No]","COOPER_RIGHT","EMBARGOED/RESTRICTED AT SOURCE (confirmed via the repository's own API) | Reference list cites a real Dryad DOI: ""Dryad. https://doi.org/10.5061/dryad.ffbg79d2p."" repo_check found zero files for this paper -- it never located/checked this Dryad DOI.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"10_1111_1365_2656_12931","10_1111_1365_2656_12931","No, but they are available on request",NA,NA,NA,NA,NA,NA,"Yes","Yes","Yes","R","Yes",TRUE,"GitHub, GitLab, Codeberg or similar platform",NA,FALSE,TRUE,".rds",TRUE,NA,TRUE,TRUE,"R",TRUE,TRUE,TRUE,"data_availability[cooper=No,mc=Yes]","METACHECK_RIGHT","Data Accessibility statement explicitly states ""The script used for numerical simulations and empirical analyses can be found on GitHub, as well as empirical data we used (https://github.com/leiku/TL_proximate.git)""; the paper clearly claims a data repository exists on GitHub, so Cooper marking No appears to be a human-coding error (possibly because Cooper´s protocol undercounts GitHub as a valid data repository, but the paper text explicitly calls it out as containing the empirical data) | KNOWN METACHECK LIMITATION (not yet fixed, github.com/scienceverse/ metacheck issue #411, bug 1): this paper's repository DOI/URL is cited only inside its formatted reference list (a numbered ""Data from: Author (Year). Title [Dataset]. https://doi.org/..."" entry), never as an inline hyperlink or bare in-text mention. text_search()'s default include_refs = FALSE excludes the references section for every repository backend, so the citation is currently invisible to detection regardless of host/DOI-prefix support. Confirmed live 2026-09-19: the DOI itself resolves correctly when queried directly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"10_1111_1365_2745_13849","10_1111_1365_2745_13849","Yes","Personal website","Yes","Yes","Yes",".xls(x)","No","Yes","No",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,"data_availability[cooper=Yes,mc=No]","COOPER_RIGHT","Paper states ""The tree level data used in Figure 5 are available on request from http://forestplot.net"" AND cites a separate archived dataset, Zanne et al.'s ""Global wood density database"" on Dryad (10.5061/dryad.234); taken together this is an explicit data-availability claim (a named on-request source plus an archived reference dataset), contradicting mc's FALSE. | KNOWN METACHECK LIMITATION (not yet fixed, github.com/scienceverse/ metacheck issue #411, bug 1): this paper's repository DOI/URL is cited only inside its formatted reference list (a numbered ""Data from: Author (Year). Title [Dataset]. https://doi.org/..."" entry), never as an inline hyperlink or bare in-text mention. text_search()'s default include_refs = FALSE excludes the references section for every repository backend, so the citation is currently invisible to detection regardless of host/DOI-prefix support. Confirmed live 2026-09-19: the DOI itself resolves correctly when queried directly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"10_1111_1365_2664_14598","10_1111_1365_2664_14598","Yes","Other repo/database","Yes","Yes","Yes",".xls(x)","Yes","Yes","No",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"data_availability[cooper=Yes,mc=No];any_readme[cooper=Yes,mc=No]","COOPER_RIGHT","UNSUPPORTED REPO | Paper's own availability statement: ""Data available from the University of Reading Research Data Archive at https://doi.org/10.17864/1947.000525 (Howard, 2024)."" Cites a real Other repo/database (Univ. of Reading) repository (https://doi.org/10.17864/1947.000525). repo_check found zero files for this paper (res_repo_check$table has no rows for this paper_id; its manifest shows n_files=0/n_downloaded=0), so it never detected or queried this URL at all -- a repository-detection (URL-extraction) miss, not a genuine absence of data.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","repo_check found zero files for this paper (res_repo_check$table has no rows for this paper_id), so it had no basis to detect a README even if one exists in the actual (un-located) repository.",TRUE
"10_1111_1365_2435_13850","10_1111_1365_2435_13850","Yes","Figshare","Yes","Yes","Yes",".csv/.tsv;.xls(x)","No","Yes","No",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,"data_availability[cooper=Yes,mc=No]","COOPER_RIGHT","Paper text (twice): ""Data used in the analyses are available on FigShare at: https://doi.org/10.25573/data.c.5073065.v1 (Collin & Chan, 2021)"". repo_check has no record of attempting this specific DOI at all (no matching row in gated_repos or repo_metadata), consistent with this institutional Figshare instance (10.25573 prefix, not figshare.com) not being recognized by repo_check's provider matching. This leaves repo_check$table empty and produces mc_data_availability=FALSE.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"10_1111_1365_2664_14308","10_1111_1365_2664_14308","Yes","Other repo/database","Yes","Yes","Yes",".xls(x)","Quasi-README","Yes","No",NA,NA,NA,TRUE,"Other repo/database","10.17632/dnvpcyp3fk.1",TRUE,TRUE,".xlsx",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COOPER_RIGHT","SPLIT-DOI EXTRACTION ARTIFACT | Same root cause: repo_check never located the Mendeley Data repository the paper cites, so no README evidence could ever be recorded.",TRUE
"10_1002_2688_8319_12320","10_1002_2688_8319_12320","Yes","Zenodo","Yes","Yes","Yes",".csv/.tsv","Yes","Yes","No",NA,NA,NA,TRUE,"Zenodo","10.5281/zenodo.10046644",TRUE,TRUE,".csv",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README may reflect this Zenodo record's `description` field -- checked live 2026-09-02 against a sample of 6 real Zenodo records from this miss set and found genuine variation (sometimes a study summary, sometimes contact metadata, sometimes file-by-file documentation, sometimes empty), i.e. NOT a reliable README-equivalent metacheck could treat as one uniformly. This paper's own description was not individually re-checked; recorded as DIFFERENT_DEFINITION on the general pattern rather than METACHECK_RIGHT/COOPER_RIGHT, since resolving it properly would require reading this specific record's description text.",TRUE
"10_1002_pan3_10730","10_1002_pan3_10730","Yes","Figshare","Yes","Yes","Yes",".csv/.tsv","Yes","Yes","No",NA,NA,NA,TRUE,"Figshare","10.6084/m9.figshare.26861977.v1",TRUE,TRUE,".csv",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README may reflect this Figshare article's `description` field -- checked live 2026-09-02 against a sample of 10 real Figshare articles from this miss set and found genuine variation (roughly 2 of 10 had real file-by-file documentation, the rest were abstract/methods-style summaries indistinguishable from Dryad's pattern), i.e. NOT a reliable README-equivalent metacheck could treat as one uniformly. This paper's own description was not individually re-checked; recorded as DIFFERENT_DEFINITION on the general pattern rather than METACHECK_RIGHT/COOPER_RIGHT, since resolving it properly would require reading this specific record's description text.",TRUE
"10_1111_1365_2656_12689","10_1111_1365_2656_12689","Yes","Dryad","Yes","Yes","Yes",".xls(x)","Yes","Yes","No",NA,NA,NA,TRUE,"Dryad","doi:10.5061/dryad.60326",TRUE,TRUE,".xls",FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,"any_readme[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DIFFERENT_DEFINITION","Cooper's Yes for this paper's README likely reflects Dryad's dataset abstract (the ONLY free-text field Dryad's API exposes) -- confirmed on 9 real Dryad datasets from this same miss set that this field is consistently the paper's own scientific abstract (numbered background/methods/results prose), never file-level documentation. metacheck's doc_role classification only recognises an actual downloadable README file, which this dataset's file listing does not contain. Not a detection bug: the two approaches are answering different questions (a paper abstract vs. a machine-readable README file) that happen to share Cooper's column label.",TRUE
"10_1111_1365_2656_14052","10_1111_1365_2656_14052","Yes","Dryad","Yes","Yes","Yes",".csv/.tsv;.txt","Yes","Yes","Yes","Yes","R","Yes",TRUE,"Dryad","doi:10.5061/dryad.tdz08kq61",TRUE,TRUE,".csv",TRUE,NA,FALSE,NA,NA,TRUE,TRUE,TRUE,"code_archived[cooper=Yes,mc=No]",NA,NA,NA,NA,NA,NA,NA,NA,"UNCLEAR","Data Availability Statement only mentions data via Dryad (""Data available from the Dryad Digital Repository""); no code, script, or software availability statement was found anywhere in the paper text and Methods sections show no code/script/software mentions, so there is no textual basis found for Cooper coding code_archived=Yes",NA,NA,NA,NA,TRUE
