"doi","journal","year","paper_number","article_id","source","ok"
"10.1002/2688-8319.12083","Ecological Solutions and Evidence","2021","4363","10_1002_2688_8319_12083",NA,NA
"10.1111/1365-2435.13481","Functional Ecology","2019","2007","10_1111_1365_2435_13481",NA,NA
"10.1111/1365-2745.12958","Journal of Ecology","2018","571","10_1111_1365_2745_12958",NA,NA
"10.1111/1365-2664.13733","Journal of Applied Ecology","2020","1540","10_1111_1365_2664_13733",NA,NA
"10.1111/1365-2664.13415","Journal of Applied Ecology","2019","6260","10_1111_1365_2664_13415","europepmc","TRUE"
"10.1111/1365-2435.13792","Functional Ecology","2021","984","10_1111_1365_2435_13792",NA,NA
"10.1111/1365-2656.12712","Journal of Animal Ecology","2017","4108","10_1111_1365_2656_12712","europepmc","TRUE"
"10.1111/1365-2435.14634","Functional Ecology","2024","4109","10_1111_1365_2435_14634",NA,NA
"10.1002/pan3.10148","People and Nature","2020","4110","10_1002_pan3_10148",NA,NA
"10.1111/1365-2745.13324","Journal of Ecology","2019","4111","10_1111_1365_2745_13324",NA,NA
"10.1111/1365-2745.13961","Journal of Ecology","2022","1422","10_1111_1365_2745_13961",NA,NA
"10.1111/1365-2664.13862","Journal of Applied Ecology","2021","1423","10_1111_1365_2664_13862",NA,NA
"10.1111/1365-2664.13369","Journal of Applied Ecology","2019","4112","10_1111_1365_2664_13369",NA,NA
"10.1111/1365-2435.14422","Functional Ecology","2023","4113","10_1111_1365_2435_14422",NA,NA
"10.1111/1365-2656.13272","Journal of Animal Ecology","2020","4114","10_1111_1365_2656_13272","europepmc","TRUE"
"10.1111/1365-2656.13643","Journal of Animal Ecology","2021","4115","10_1111_1365_2656_13643",NA,NA
"10.1111/1365-2745.13566","Journal of Ecology","2020","4116","10_1111_1365_2745_13566",NA,NA
"10.1111/1365-2664.14821","Journal of Applied Ecology","2024","3850","10_1111_1365_2664_14821",NA,NA
"10.1111/1365-2656.13708","Journal of Animal Ecology","2022","3851","10_1111_1365_2656_13708","europepmc","TRUE"
"10.1111/1365-2435.13791","Functional Ecology","2021","3852","10_1111_1365_2435_13791",NA,NA
"10.1002/pan3.10727","People and Nature","2024","3853","10_1002_pan3_10727",NA,NA
"10.1111/1365-2435.14619","Functional Ecology","2024","3854","10_1111_1365_2435_14619",NA,NA
"10.1111/2041-210X.14029","Methods in Ecology and Evolution","2022","3855","10_1111_2041_210x_14029",NA,NA
"10.1111/1365-2656.13129","Journal of Animal Ecology","2019","3856","10_1111_1365_2656_13129",NA,NA
"10.1111/1365-2656.13548","Journal of Animal Ecology","2021","3857","10_1111_1365_2656_13548",NA,NA
"10.1111/1365-2745.12848","Journal of Ecology","2017","3858","10_1111_1365_2745_12848",NA,NA
"10.1111/1365-2745.14133","Journal of Ecology","2023","3859","10_1111_1365_2745_14133",NA,NA
"10.1111/1365-2745.13724","Journal of Ecology","2021","4390","10_1111_1365_2745_13724",NA,NA
"10.1111/1365-2745.14085","Journal of Ecology","2023","6587","10_1111_1365_2745_14085",NA,NA
"10.1111/1365-2435.13248","Functional Ecology","2018","6588","10_1111_1365_2435_13248",NA,NA
"10.1111/1365-2664.13330","Journal of Applied Ecology","2019","6590","10_1111_1365_2664_13330",NA,NA
"10.1111/1365-2656.13289","Journal of Animal Ecology","2020","6281","10_1111_1365_2656_13289",NA,NA
"10.1111/1365-2435.13048","Functional Ecology","2018","6282","10_1111_1365_2435_13048",NA,NA
"10.1111/2041-210X.13746","Methods in Ecology and Evolution","2021","985","10_1111_2041_210x_13746","europepmc","TRUE"
"10.1111/1365-2435.13750","Functional Ecology","2021","6283","10_1111_1365_2435_13750",NA,NA
"10.1111/1365-2656.13822","Journal of Animal Ecology","2022","6284","10_1111_1365_2656_13822","europepmc","TRUE"
"10.1111/1365-2435.13057","Functional Ecology","2018","6285","10_1111_1365_2435_13057",NA,NA
"10.1111/1365-2656.13233","Journal of Animal Ecology","2020","6286","10_1111_1365_2656_13233","europepmc","TRUE"
"10.1111/1365-2664.14288","Journal of Applied Ecology","2022","6100","10_1111_1365_2664_14288",NA,NA
"10.1111/1365-2664.13142","Journal of Applied Ecology","2018","6070","10_1111_1365_2664_13142",NA,NA
"10.1111/2041-210X.13602","Methods in Ecology and Evolution","2021","6071","10_1111_2041_210x_13602",NA,NA
"10.1111/1365-2435.14640","Functional Ecology","2024","7830","10_1111_1365_2435_14640",NA,NA
"10.1111/1365-2435.12953","Functional Ecology","2017","7790","10_1111_1365_2435_12953",NA,NA
"10.1111/1365-2664.12971","Journal of Applied Ecology","2017","7788","10_1111_1365_2664_12971",NA,NA
"10.1111/2041-210X.14316","Methods in Ecology and Evolution","2024","7586","10_1111_2041_210x_14316",NA,NA
"10.1111/1365-2435.14391","Functional Ecology","2023","7576","10_1111_1365_2435_14391",NA,NA
"10.1111/1365-2745.13843","Journal of Ecology","2022","6072","10_1111_1365_2745_13843",NA,NA
"10.1111/1365-2745.12916","Journal of Ecology","2018","6073","10_1111_1365_2745_12916",NA,NA
"10.1111/1365-2745.13276","Journal of Ecology","2019","6074","10_1111_1365_2745_13276",NA,NA
"10.1111/1365-2435.13663","Functional Ecology","2020","6075","10_1111_1365_2435_13663",NA,NA
"10.1111/1365-2435.13937","Functional Ecology","2021","6076","10_1111_1365_2435_13937",NA,NA
"10.1002/pan3.10648","People and Nature","2024","6077","10_1002_pan3_10648",NA,NA
"10.1111/1365-2656.12931","Journal of Animal Ecology","2019","6923","10_1111_1365_2656_12931",NA,NA
"10.1111/1365-2656.13269","Journal of Animal Ecology","2020","6924","10_1111_1365_2656_13269",NA,NA
"10.1111/1365-2435.13551","Functional Ecology","2020","6925","10_1111_1365_2435_13551",NA,NA
"10.1002/pan3.10310","People and Nature","2022","6926","10_1002_pan3_10310",NA,NA
"10.1111/1365-2745.12993","Journal of Ecology","2018","1889","10_1111_1365_2745_12993",NA,NA
"10.1111/1365-2435.14564","Functional Ecology","2024","455","10_1111_1365_2435_14564",NA,NA
"10.1111/1365-2745.13849","Journal of Ecology","2022","456","10_1111_1365_2745_13849",NA,NA
"10.1111/1365-2664.14570","Journal of Applied Ecology","2024","439","10_1111_1365_2664_14570",NA,NA
"10.1111/1365-2656.13852","Journal of Animal Ecology","2022","2008","10_1111_1365_2656_13852","europepmc","TRUE"
"10.1111/1365-2664.14598","Journal of Applied Ecology","2024","2375","10_1111_1365_2664_14598",NA,NA
"10.1111/1365-2664.14279","Journal of Applied Ecology","2022","3504","10_1111_1365_2664_14279",NA,NA
"10.1111/1365-2745.13244","Journal of Ecology","2019","1816","10_1111_1365_2745_13244",NA,NA
"10.1111/1365-2435.13850","Functional Ecology","2021","1817","10_1111_1365_2435_13850",NA,NA
"10.1111/1365-2664.14308","Journal of Applied Ecology","2022","1818","10_1111_1365_2664_14308",NA,NA
"10.1111/1365-2745.13727","Journal of Ecology","2021","7726","10_1111_1365_2745_13727",NA,NA
"10.1111/1365-2664.14757","Journal of Applied Ecology","2024","7727","10_1111_1365_2664_14757",NA,NA
"10.1111/1365-2664.14319","Journal of Applied Ecology","2022","4622","10_1111_1365_2664_14319",NA,NA
"10.1002/2688-8319.12320","Ecological Solutions and Evidence","2024","4810","10_1002_2688_8319_12320",NA,NA
"10.1111/1365-2664.13247","Journal of Applied Ecology","2018","5162","10_1111_1365_2664_13247",NA,NA
"10.1002/pan3.10730","People and Nature","2024","6195","10_1002_pan3_10730",NA,NA
"10.1111/1365-2656.12689","Journal of Animal Ecology","2017","6196","10_1111_1365_2656_12689",NA,NA
"10.1111/1365-2656.14052","Journal of Animal Ecology","2024","6197","10_1111_1365_2656_14052",NA,NA
"10.1002/pan3.10431","People and Nature","2023","6198","10_1002_pan3_10431",NA,NA
"10.1111/1365-2435.13521","Functional Ecology","2020","6199","10_1111_1365_2435_13521",NA,NA
"10.1111/1365-2656.12843","Journal of Animal Ecology","2018","6200","10_1111_1365_2656_12843",NA,NA
"10.1111/1365-2656.13414","Journal of Animal Ecology","2021","6201","10_1111_1365_2656_13414",NA,NA
"10.1111/1365-2435.14318","Functional Ecology","2023","6202","10_1111_1365_2435_14318",NA,NA
"10.1111/1365-2745.14417","Journal of Ecology","2024","6203","10_1111_1365_2745_14417",NA,NA
"10.1111/1365-2435.13535","Functional Ecology","2020","6204","10_1111_1365_2435_13535",NA,NA
"10.1111/1365-2664.14022","Journal of Applied Ecology","2021","5970","10_1111_1365_2664_14022",NA,NA
"10.1002/pan3.10613","People and Nature","2024","547","10_1002_pan3_10613",NA,NA
"10.1111/1365-2664.13984","Journal of Applied Ecology","2021","6613","10_1111_1365_2664_13984",NA,NA
"10.1111/1365-2656.13198","Journal of Animal Ecology","2020","4821","10_1111_1365_2656_13198",NA,NA
"10.1111/1365-2745.12901","Journal of Ecology","2017","5236","10_1111_1365_2745_12901",NA,NA
"10.1111/1365-2656.13996","Journal of Animal Ecology","2023","4833","10_1111_1365_2656_13996",NA,NA
"10.1111/1365-2435.13401","Functional Ecology","2019","5237","10_1111_1365_2435_13401",NA,NA
"10.1111/1365-2664.14661","Journal of Applied Ecology","2024","7534","10_1111_1365_2664_14661",NA,NA
"10.1111/2041-210X.13671","Methods in Ecology and Evolution","2021","5238","10_1111_2041_210x_13671",NA,NA
"10.1111/1365-2435.14397","Functional Ecology","2023","5239","10_1111_1365_2435_14397",NA,NA
"10.1111/1365-2745.13834","Journal of Ecology","2022","5240","10_1111_1365_2745_13834",NA,NA
"10.1111/1365-2656.13696","Journal of Animal Ecology","2022","5241","10_1111_1365_2656_13696","europepmc","TRUE"
"10.1111/1365-2656.12853","Journal of Animal Ecology","2018","5242","10_1111_1365_2656_12853",NA,NA
"10.1111/1365-2664.13103","Journal of Applied Ecology","2018","675","10_1111_1365_2664_13103",NA,NA
"10.1111/1365-2664.13828","Journal of Applied Ecology","2021","4418","10_1111_1365_2664_13828",NA,NA
"10.1111/1365-2745.13767","Journal of Ecology","2021","4419","10_1111_1365_2745_13767",NA,NA
"10.1111/1365-2664.13233","Journal of Applied Ecology","2018","2009","10_1111_1365_2664_13233",NA,NA
"10.1111/1365-2664.14383","Journal of Applied Ecology","2023","2010","10_1111_1365_2664_14383",NA,NA
"10.1111/1365-2435.13758","Functional Ecology","2021","6454","10_1111_1365_2435_13758",NA,NA
"10.1111/1365-2656.14051","Journal of Animal Ecology","2024","6455","10_1111_1365_2656_14051",NA,NA
"10.1111/1365-2664.13879","Journal of Applied Ecology","2021","6456","10_1111_1365_2664_13879",NA,NA
"10.1111/2041-210X.13144","Methods in Ecology and Evolution","2019","6457","10_1111_2041_210x_13144",NA,NA
"10.1111/1365-2656.14155","Journal of Animal Ecology","2024","3220","10_1111_1365_2656_14155",NA,NA
"10.1111/1365-2435.14425","Functional Ecology","2023","3223","10_1111_1365_2435_14425",NA,NA
"10.1111/2041-210X.13006","Methods in Ecology and Evolution","2018","3287","10_1111_2041_210x_13006",NA,NA
"10.1111/1365-2656.13382","Journal of Animal Ecology","2020","3314","10_1111_1365_2656_13382",NA,NA
"10.1002/2688-8319.12405","Ecological Solutions and Evidence","2024","3349","10_1002_2688_8319_12405",NA,NA
"10.1111/1365-2664.12957","Journal of Applied Ecology","2017","7948","10_1111_1365_2664_12957",NA,NA
"10.1002/pan3.10689","People and Nature","2024","8107","10_1002_pan3_10689",NA,NA
"10.1111/1365-2664.13530","Journal of Applied Ecology","2019","1383","10_1111_1365_2664_13530",NA,NA
"10.1111/2041-210X.13262","Methods in Ecology and Evolution","2019","1385","10_1111_2041_210x_13262",NA,NA
"10.1111/1365-2656.13193","Journal of Animal Ecology","2020","987","10_1111_1365_2656_13193",NA,NA
"10.1111/1365-2656.12871","Journal of Animal Ecology","2018","2350","10_1111_1365_2656_12871",NA,NA
"10.1111/1365-2664.13365","Journal of Applied Ecology","2019","2351","10_1111_1365_2664_13365",NA,NA
"10.1111/1365-2435.13920","Functional Ecology","2021","2352","10_1111_1365_2435_13920",NA,NA
"10.1111/1365-2745.14268","Journal of Ecology","2024","2353","10_1111_1365_2745_14268",NA,NA
"10.1111/1365-2435.14514","Functional Ecology","2024","2354","10_1111_1365_2435_14514",NA,NA
"10.1002/2688-8319.12012","Ecological Solutions and Evidence","2020","2293","10_1002_2688_8319_12012",NA,NA
"10.1111/1365-2664.13561","Journal of Applied Ecology","2020","4029","10_1111_1365_2664_13561",NA,NA
"10.1111/2041-210X.13427","Methods in Ecology and Evolution","2020","4033","10_1111_2041_210x_13427",NA,NA
"10.1111/1365-2656.13960","Journal of Animal Ecology","2023","7815","10_1111_1365_2656_13960",NA,NA
"10.1111/1365-2435.13936","Functional Ecology","2021","1391","10_1111_1365_2435_13936",NA,NA
"10.1111/1365-2435.14244","Functional Ecology","2022","1414","10_1111_1365_2435_14244",NA,NA
"10.1111/1365-2745.14400","Journal of Ecology","2024","1419","10_1111_1365_2745_14400",NA,NA
"10.1111/1365-2656.13349","Journal of Animal Ecology","2020","5435","10_1111_1365_2656_13349",NA,NA
"10.1111/2041-210X.13588","Methods in Ecology and Evolution","2021","6458","10_1111_2041_210x_13588",NA,NA
"10.1111/2041-210X.13135","Methods in Ecology and Evolution","2019","2536","10_1111_2041_210x_13135",NA,NA
"10.1111/1365-2664.13913","Journal of Applied Ecology","2021","5437","10_1111_1365_2664_13913",NA,NA
"10.1002/pan3.10711","People and Nature","2024","6459","10_1002_pan3_10711",NA,NA
"10.1111/1365-2656.13689","Journal of Animal Ecology","2022","7041","10_1111_1365_2656_13689",NA,NA
"10.1111/1365-2745.14449","Journal of Ecology","2024","6687","10_1111_1365_2745_14449",NA,NA
"10.1111/1365-2745.13531","Journal of Ecology","2020","6548","10_1111_1365_2745_13531",NA,NA
"10.1111/1365-2664.14373","Journal of Applied Ecology","2023","600","10_1111_1365_2664_14373",NA,NA
"10.1111/1365-2435.13572","Functional Ecology","2020","601","10_1111_1365_2435_13572",NA,NA
"10.1111/1365-2656.13998","Journal of Animal Ecology","2023","602","10_1111_1365_2656_13998",NA,NA
"10.1111/1365-2745.13582","Journal of Ecology","2021","6236","10_1111_1365_2745_13582",NA,NA
"10.1111/1365-2435.13675","Functional Ecology","2020","1498","10_1111_1365_2435_13675",NA,NA
"10.1111/1365-2664.13787","Journal of Applied Ecology","2020","4061","10_1111_1365_2664_13787",NA,NA
"10.1002/pan3.10200","People and Nature","2021","2935","10_1002_pan3_10200",NA,NA
"10.1111/1365-2745.14240","Journal of Ecology","2023","4938","10_1111_1365_2745_14240",NA,NA
"10.1111/2041-210X.13009","Methods in Ecology and Evolution","2018","5655","10_1111_2041_210x_13009",NA,NA
"10.1111/2041-210X.13816","Methods in Ecology and Evolution","2022","3232","10_1111_2041_210x_13816",NA,NA
"10.1111/1365-2664.14809","Journal of Applied Ecology","2024","7455","10_1111_1365_2664_14809",NA,NA
"10.1111/1365-2656.12917","Journal of Animal Ecology","2018","7488","10_1111_1365_2656_12917",NA,NA
"10.1111/1365-2435.12969","Functional Ecology","2017","7883","10_1111_1365_2435_12969",NA,NA
"10.1111/1365-2745.13092","Journal of Ecology","2018","2883","10_1111_1365_2745_13092",NA,NA
"10.1111/1365-2435.12826","Functional Ecology","2017","603","10_1111_1365_2435_12826",NA,NA
"10.1111/1365-2656.12812","Journal of Animal Ecology","2018","604","10_1111_1365_2656_12812",NA,NA
"10.1002/pan3.10289","People and Nature","2021","605","10_1002_pan3_10289",NA,NA
"10.1111/1365-2745.13392","Journal of Ecology","2020","6117","10_1111_1365_2745_13392",NA,NA
"10.1111/1365-2656.12852","Journal of Animal Ecology","2018","3843","10_1111_1365_2656_12852",NA,NA
"10.1111/1365-2656.12640","Journal of Animal Ecology","2017","2173","10_1111_1365_2656_12640",NA,NA
"10.1111/1365-2656.13151","Journal of Animal Ecology","2019","1827","10_1111_1365_2656_13151",NA,NA
"10.1111/1365-2745.13171","Journal of Ecology","2019","1798","10_1111_1365_2745_13171",NA,NA
"10.1111/1365-2664.13152","Journal of Applied Ecology","2018","606","10_1111_1365_2664_13152",NA,NA
"10.1111/1365-2745.13771","Journal of Ecology","2021","1541","10_1111_1365_2745_13771",NA,NA
"10.1111/1365-2656.12908","Journal of Animal Ecology","2018","1542","10_1111_1365_2656_12908",NA,NA
"10.1111/1365-2664.14027","Journal of Applied Ecology","2021","607","10_1111_1365_2664_14027",NA,NA
"10.1002/pan3.10656","People and Nature","2024","1543","10_1002_pan3_10656",NA,NA
"10.1111/1365-2656.13470","Journal of Applied Ecology","2021","608","10_1111_1365_2656_13470",NA,NA
"10.1111/1365-2664.14019","Journal of Applied Ecology","2021","1544","10_1111_1365_2664_14019",NA,NA
"10.1111/1365-2435.13555","Functional Ecology","2020","2280","10_1111_1365_2435_13555",NA,NA
"10.1111/1365-2656.13046","Journal of Animal Ecology","2019","2287","10_1111_1365_2656_13046",NA,NA
"10.1111/2041-210X.12777","Methods in Ecology and Evolution","2017","609","10_1111_2041_210x_12777",NA,NA
"10.1002/2688-8319.12389","Ecological Solutions and Evidence","2024","611","10_1002_2688_8319_12389",NA,NA
"10.1111/1365-2435.14083","Functional Ecology","2022","612","10_1111_1365_2435_14083",NA,NA
"10.1111/1365-2664.13845","Journal of Applied Ecology","2021","529","10_1111_1365_2664_13845",NA,NA
"10.1002/pan3.10728","People and Nature","2024","894","10_1002_pan3_10728",NA,NA
"10.1111/1365-2745.14418","Journal of Ecology","2024","922","10_1111_1365_2745_14418",NA,NA
"10.1111/1365-2435.14513","Functional Ecology","2024","3442","10_1111_1365_2435_14513",NA,NA
"10.1111/1365-2656.13190","Journal of Animal Ecology","2020","3446","10_1111_1365_2656_13190",NA,NA
"10.1111/1365-2745.13738","Journal of Ecology","2021","3449","10_1111_1365_2745_13738",NA,NA
"10.1002/pan3.10233","People and Nature","2021","4015","10_1002_pan3_10233",NA,NA
"10.1002/pan3.10499","People and Nature","2021","4023","10_1002_pan3_10499",NA,NA
"10.1111/1365-2435.13272","Functional Ecology","2019","4026","10_1111_1365_2435_13272",NA,NA
"10.1111/1365-2656.12657","Journal of Animal Ecology","2017","4028","10_1111_1365_2656_12657",NA,NA
"10.1111/2041-210X.14241","Methods in Ecology and Evolution","2023","988","10_1111_2041_210x_14241",NA,NA
"10.1111/1365-2656.13357","Journal of Animal Ecology","2020","613","10_1111_1365_2656_13357","europepmc","TRUE"
"10.1002/pan3.10479","People and Nature","2023","614","10_1002_pan3_10479",NA,NA
"10.1111/2041-210X.13787","Methods in Ecology and Evolution","2021","615","10_1111_2041_210x_13787",NA,NA
"10.1111/2041-210X.12907","Methods in Ecology and Evolution","2017","616","10_1111_2041_210x_12907",NA,NA
"10.1111/1365-2745.14267","Journal of Ecology","2024","4420","10_1111_1365_2745_14267",NA,NA
"10.1002/2688-8319.12070","Ecological Solutions and Evidence","2021","2288","10_1002_2688_8319_12070",NA,NA
"10.1111/1365-2664.13287","Journal of Applied Ecology","2018","2291","10_1111_1365_2664_13287",NA,NA
"10.1002/pan3.6","People and Nature","2019","4836","10_1002_pan3_6",NA,NA
"10.1111/1365-2745.14416","Journal of Ecology","2024","5125","10_1111_1365_2745_14416",NA,NA
"10.1111/1365-2656.13766","Journal of Animal Ecology","2022","1595","10_1111_1365_2656_13766","europepmc","TRUE"
"10.1111/1365-2745.13082","Journal of Ecology","2018","1743","10_1111_1365_2745_13082",NA,NA
"10.1002/pan3.10527","People and Nature","2023","4421","10_1002_pan3_10527",NA,NA
